,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group,Avg_Shop
5343,Male,Yes,63.0,Yes,Artist,1.0,average,4.0,6.0,6.707,3.539,6.228,3.756,A,5.058
5344,Male,Yes,84.0,Yes,Lawyer,0.0,high,2.0,6.0,5.103,8.685,15.558,10.046,C,9.848
5345,Male,Yes,41.0,Yes,Executive,7.0,high,2.0,6.0,15.828,14.333,10.453,3.332,C,10.987
5346,Male,No,28.0,Yes,Artist,1.0,average,1.0,6.0,4.641,7.4,7.628,2.885,A,5.639
5347,Male,No,27.0,Yes,Healthcare,2.0,low,4.0,1.0,3.172,3.526,4.036,5.441,A,4.044
5348,Male,No,35.0,Yes,Doctor,3.0,low,1.0,6.0,7.38,4.572,6.358,3.597,A,5.477
5349,Female,Yes,47.0,Yes,Artist,6.0,low,2.0,6.0,7.714,5.276,3.525,-0.558,B,3.989
5350,Female,No,51.0,Yes,Artist,0.0,low,1.0,6.0,-0.144,2.648,5.557,3.947,B,3.002
5351,Female,Yes,32.0,Yes,Artist,8.0,low,3.0,6.0,7.201,4.485,2.347,4.783,B,4.704
5352,Female,No,38.0,Yes,Healthcare,0.0,low,4.0,6.0,8.597,4.326,6.516,4.202,A,5.91
5353,Male,No,20.0,No,Healthcare,1.0,low,3.0,3.0,10.768,4.849,2.003,-1.968,D,3.913
5354,Male,No,31.0,Yes,Doctor,8.0,low,6.0,2.0,4.479,3.929,6.416,5.925,A,5.187
5355,Male,No,19.0,No,Healthcare,0.0,low,3.0,4.0,11.681,3.682,13.564,9.807,D,9.684
5356,Male,No,83.0,Yes,Lawyer,0.0,low,1.0,6.0,8.093,6.089,0.604,5.084,D,4.967
5357,Male,Yes,41.0,Yes,Doctor,0.0,low,2.0,6.0,6.954,-0.484,2.1,0.612,B,2.296
5358,Female,Yes,38.0,Yes,Artist,1.0,average,2.0,4.0,15.903,7.868,7.943,15.465,C,11.795
5359,Male,Yes,61.0,Yes,Executive,5.0,high,2.0,6.0,1.017,2.289,4.272,-3.625,B,0.988
5360,Female,Yes,48.0,Yes,Homemaker,12.0,low,1.0,6.0,3.423,4.285,7.517,7.388,A,5.653
5361,Male,Yes,40.0,Yes,Doctor,1.0,average,2.0,6.0,1.694,7.166,3.451,1.871,B,3.546
5362,Female,No,47.0,Yes,Artist,0.0,low,1.0,6.0,4.075,-2.426,-0.896,0.727,B,0.37
5363,Male,Yes,53.0,Yes,Executive,4.0,high,4.0,6.0,7.637,6.77,1.309,2.111,D,4.457
5364,Male,No,29.0,No,Doctor,1.0,average,4.0,4.0,5.185,5.672,2.729,3.287,A,4.218
5365,Male,Yes,72.0,No,Artist,1.0,low,1.0,6.0,1.908,4.213,6.781,0.821,B,3.431
5366,Female,Yes,50.0,Yes,Artist,1.0,average,4.0,6.0,10.339,9.089,7.547,8.333,C,8.827
5367,Male,Yes,63.0,Yes,Entertainment,0.0,low,1.0,6.0,8.099,2.899,7.571,1.801,A,5.092
5368,Male,Yes,42.0,Yes,Artist,5.0,average,2.0,6.0,9.332,8.107,4.099,14.222,C,8.94
5369,Male,Yes,40.0,No,Entertainment,14.0,average,3.0,6.0,12.789,3.32,6.795,3.547,D,6.613
5370,Male,No,25.0,Yes,Artist,13.0,low,3.0,6.0,2.971,1.217,2.994,7.224,A,3.602
5371,Male,Yes,49.0,Yes,Executive,2.0,high,3.0,2.0,8.61,6.189,9.371,2.937,B,6.777
5372,Female,No,28.0,No,Healthcare,0.0,low,6.0,5.0,5.742,6.522,7.673,1.19,A,5.282
5373,Female,Yes,69.0,Yes,Artist,0.0,high,2.0,6.0,12.565,9.824,11.691,9.369,C,10.862
5374,Male,No,31.0,No,Healthcare,0.0,low,5.0,4.0,14.243,4.645,12.659,4.648,C,9.049
5375,Female,Yes,36.0,Yes,Artist,1.0,average,5.0,6.0,14.959,11.358,13.05,11.152,C,12.63
5376,Male,No,21.0,No,Healthcare,9.0,low,4.0,3.0,6.453,7.031,4.017,0.41,D,4.478
5377,Female,Yes,36.0,Yes,Artist,1.0,average,2.0,6.0,8.445,2.247,10.05,12.309,C,8.263
5378,Female,No,41.0,Yes,Healthcare,12.0,low,1.0,1.0,3.838,9.178,5.492,3.635,A,5.536
5379,Female,No,31.0,Yes,Artist,13.0,average,2.0,6.0,5.093,3.48,5.49,2.657,B,4.18
5380,Male,Yes,51.0,Yes,Executive,7.0,high,4.0,6.0,4.208,21.43,12.124,9.992,C,11.939
5381,Male,Yes,55.0,Yes,Artist,1.0,low,3.0,3.0,5.843,4.759,4.448,3.422,A,4.618
5382,Female,Yes,61.0,No,Engineer,1.0,average,2.0,6.0,15.879,6.34,5.723,8.66,C,9.151
5383,Male,No,31.0,Yes,Artist,1.0,low,3.0,6.0,11.505,7.761,8.383,-5.333,D,5.579
5384,Female,Yes,55.0,Yes,Artist,1.0,high,4.0,6.0,-1.33,8.923,1.033,8.38,B,4.252
5385,Female,No,33.0,Yes,Artist,0.0,low,5.0,3.0,8.274,-1.834,7.724,2.233,C,4.099
5386,Female,Yes,50.0,Yes,Artist,1.0,average,5.0,2.0,16.491,3.279,9.014,8.627,C,9.353
5387,Male,Yes,71.0,No,Entertainment,1.0,low,2.0,6.0,5.801,8.139,5.594,7.025,A,6.64
5388,Male,No,18.0,No,Healthcare,1.0,low,4.0,6.0,1.112,7.781,2.265,3.182,D,3.585
5389,Female,Yes,58.0,No,Lawyer,0.0,high,4.0,6.0,14.625,4.465,6.824,16.387,C,10.575
5390,Male,Yes,65.0,Yes,Artist,5.0,high,2.0,6.0,2.202,2.572,0.496,4.659,A,2.482
5391,Female,Yes,75.0,Yes,Artist,1.0,high,2.0,6.0,14.336,8.79,5.465,6.138,C,8.682
5392,Female,No,62.0,Yes,Engineer,0.0,low,1.0,6.0,3.263,1.66,2.857,-0.89,B,1.722
5393,Female,No,38.0,Yes,Healthcare,0.0,low,5.0,6.0,5.564,3.47,9.191,3.113,D,5.334
5394,Female,No,27.0,Yes,Homemaker,3.0,low,7.0,6.0,11.348,3.67,0.363,5.971,D,5.338
5395,Male,No,19.0,No,Healthcare,0.0,low,3.0,2.0,9.495,6.969,-3.555,6.581,D,4.872
5396,Male,Yes,43.0,Yes,Entertainment,1.0,low,4.0,3.0,9.279,3.323,3.565,2.679,A,4.712
5397,Female,Yes,50.0,Yes,Artist,0.0,average,2.0,3.0,11.802,3.469,12.007,3.623,C,7.725
5398,Male,No,27.0,Yes,Entertainment,9.0,average,1.0,6.0,7.36,4.575,1.009,2.574,A,3.88
5399,Male,No,33.0,No,Healthcare,9.0,low,3.0,7.0,8.94,10.503,11.201,15.931,C,11.644
5400,Female,Yes,26.0,No,Doctor,0.0,average,3.0,4.0,6.112,10.77,0.557,3.675,D,5.278
5401,Male,No,45.0,Yes,Entertainment,1.0,low,2.0,6.0,5.306,5.665,2.954,6.894,A,5.205
5402,Male,No,25.0,Yes,Doctor,7.0,low,1.0,6.0,10.364,4.318,5.282,3.178,A,5.786
5403,Male,Yes,37.0,Yes,Artist,6.0,low,1.0,6.0,5.095,3.376,4.421,3.72,B,4.153
5404,Female,Yes,37.0,Yes,Artist,5.0,average,3.0,6.0,0.836,4.841,3.676,-0.026,B,2.332
5405,Female,Yes,60.0,Yes,Artist,8.0,high,6.0,6.0,12.502,-0.931,3.912,5.574,C,5.264
5406,Female,Yes,76.0,Yes,Lawyer,1.0,average,2.0,6.0,12.64,9.465,11.531,17.968,C,12.901
5407,Male,Yes,47.0,Yes,Doctor,0.0,average,4.0,6.0,5.547,5.594,5.208,7.072,A,5.855
5408,Female,Yes,42.0,Yes,Artist,8.0,low,1.0,6.0,8.721,5.795,5.454,3.903,A,5.968
5409,Male,Yes,66.0,Yes,Artist,0.0,low,4.0,6.0,18.401,-0.814,10.891,17.148,C,11.406
5410,Male,No,20.0,No,Healthcare,1.0,low,5.0,4.0,8.009,1.05,5.682,0.139,D,3.72
5411,Male,Yes,40.0,Yes,Artist,9.0,average,3.0,6.0,17.005,0.505,7.496,4.662,C,7.417
5412,Male,No,21.0,No,Healthcare,13.0,low,6.0,6.0,1.4,9.07,6.177,4.123,D,5.193
5413,Female,No,42.0,No,Doctor,8.0,low,1.0,3.0,6.182,3.81,1.49,6.332,A,4.454
5414,Male,Yes,57.0,Yes,Doctor,5.0,average,2.0,6.0,6.392,7.264,19.781,5.632,C,9.767
5415,Male,No,23.0,No,Healthcare,4.0,low,3.0,6.0,3.083,6.118,3.666,2.146,D,3.753
5416,Female,Yes,52.0,Yes,Artist,2.0,average,4.0,6.0,12.033,3.086,6.646,10.837,C,8.151
5417,Male,Yes,42.0,Yes,Doctor,1.0,average,2.0,1.0,13.254,4.535,18.286,6.054,C,10.532
5418,Male,No,28.0,No,Doctor,0.0,low,4.0,6.0,13.708,4.641,3.864,2.614,D,6.207
5419,Male,Yes,43.0,Yes,Artist,9.0,average,3.0,6.0,8.765,2.951,5.712,7.741,A,6.292
5420,Male,No,30.0,Yes,Doctor,3.0,low,2.0,6.0,14.766,-0.466,5.048,-6.398,D,3.238
5421,Male,No,26.0,No,Healthcare,1.0,low,6.0,4.0,8.992,7.24,4.246,4.261,A,6.185
5422,Male,Yes,86.0,Yes,Executive,0.0,high,2.0,2.0,8.519,6.648,8.699,10.48,C,8.586
5423,Male,Yes,52.0,Yes,Entertainment,0.0,average,2.0,6.0,16.245,2.892,8.352,10.972,C,9.615
5424,Female,Yes,43.0,No,Engineer,0.0,low,1.0,6.0,4.807,2.534,8.052,3.279,A,4.668
5425,Male,Yes,26.0,Yes,Artist,5.0,average,3.0,6.0,4.238,4.404,3.516,3.553,A,3.928
5426,Male,Yes,53.0,Yes,Artist,1.0,average,3.0,6.0,8.953,5.251,7.212,12.166,C,8.396
5427,Male,No,33.0,Yes,Healthcare,3.0,low,1.0,6.0,9.467,5.37,-3.266,8.08,D,4.913
5428,Female,Yes,55.0,Yes,Artist,1.0,average,1.0,6.0,7.921,7.528,-2.262,2.665,B,3.963
5429,Female,Yes,43.0,No,Engineer,1.0,average,3.0,4.0,5.118,5.592,-2.728,-2.585,B,1.349
5430,Male,No,27.0,No,Doctor,9.0,low,4.0,6.0,6.396,7.175,5.318,0.941,D,4.958
5431,Male,Yes,38.0,Yes,Healthcare,8.0,average,4.0,6.0,15.887,5.811,14.888,13.977,C,12.641
5432,Female,Yes,69.0,Yes,Artist,2.0,average,9.0,5.0,13.614,11.248,9.563,3.795,C,9.555
5433,Male,No,40.0,No,Doctor,1.0,low,5.0,4.0,8.131,17.088,3.681,14.962,C,10.966
5434,Female,No,28.0,No,Marketing,9.0,low,2.0,3.0,12.327,4.277,8.158,-5.163,D,4.9
5435,Male,Yes,65.0,Yes,Artist,1.0,high,2.0,6.0,8.328,4.32,13.788,10.74,C,9.294
5436,Male,Yes,33.0,Yes,Artist,2.0,low,3.0,3.0,10.979,7.962,7.819,5.963,C,8.181
5437,Female,No,22.0,No,Healthcare,0.0,low,4.0,6.0,8.559,10.422,2.3,6.792,D,7.018
5438,Female,Yes,25.0,No,Homemaker,11.0,average,3.0,6.0,8.391,4.475,5.376,3.268,D,5.378
5439,Female,No,52.0,Yes,Artist,1.0,low,2.0,6.0,1.784,3.768,0.666,1.143,A,1.84
5440,Female,No,37.0,Yes,Artist,0.0,low,2.0,6.0,4.363,0.599,1.427,2.077,B,2.117
5441,Male,Yes,29.0,Yes,Entertainment,0.0,low,2.0,2.0,12.12,5.662,8.678,-2.291,D,6.042
5442,Male,No,31.0,Yes,Healthcare,0.0,low,3.0,3.0,3.485,4.903,8.195,7.124,D,5.927
5443,Female,No,36.0,Yes,Marketing,9.0,low,1.0,3.0,16.413,4.248,10.218,6.342,C,9.305
5444,Female,No,73.0,Yes,Artist,0.0,average,1.0,6.0,14.04,4.201,9.613,7.037,C,8.723
5445,Male,No,89.0,Yes,Artist,1.0,low,3.0,6.0,6.91,1.783,7.247,3.234,A,4.794
5446,Male,Yes,60.0,No,Executive,0.0,high,2.0,6.0,-1.588,4.866,2.543,-0.392,B,1.357
5447,Male,No,40.0,Yes,Healthcare,1.0,low,2.0,6.0,7.091,4.451,12.345,13.283,D,9.292
5448,Female,No,22.0,No,Healthcare,9.0,low,4.0,6.0,7.875,6.923,-2.772,12.594,D,6.155
5449,Male,Yes,28.0,Yes,Engineer,9.0,average,2.0,6.0,15.328,6.511,12.526,8.084,C,10.612
5450,Female,Yes,52.0,Yes,Artist,1.0,average,3.0,6.0,8.954,4.616,11.339,4.409,C,7.329
5451,Female,No,28.0,No,Doctor,0.0,average,4.0,6.0,12.629,14.913,5.821,8.698,C,10.515
5452,Female,Yes,37.0,Yes,Artist,5.0,average,2.0,6.0,3.901,9.303,3.802,-6.103,B,2.726
5453,Male,Yes,53.0,Yes,Doctor,2.0,average,3.0,6.0,12.578,18.243,13.32,8.925,C,13.266
5454,Female,No,23.0,No,Lawyer,0.0,low,6.0,3.0,8.212,9.859,7.598,-6.477,B,4.798
5455,Male,Yes,71.0,Yes,Entertainment,1.0,average,2.0,6.0,3.565,4.729,0.077,2.446,B,2.704
5456,Male,Yes,53.0,Yes,Artist,0.0,high,4.0,6.0,7.031,5.135,8.333,4.923,C,6.356
5457,Male,Yes,30.0,Yes,Artist,12.0,average,2.0,6.0,-0.646,6.645,5.17,-0.144,B,2.756
5458,Female,Yes,31.0,No,Entertainment,0.0,average,2.0,3.0,5.095,6.366,7.391,6.371,A,6.306
5459,Male,No,27.0,Yes,Doctor,0.0,low,5.0,6.0,0.921,1.304,2.701,2.606,B,1.883
5460,Male,Yes,65.0,Yes,Lawyer,0.0,low,1.0,6.0,5.437,4.01,3.273,7.472,A,5.048
5461,Male,Yes,27.0,No,Entertainment,1.0,average,3.0,4.0,6.582,13.605,11.214,4.292,D,8.923
5462,Male,Yes,52.0,No,Entertainment,0.0,average,2.0,4.0,2.333,-0.724,2.872,-1.42,B,0.765
5463,Female,No,51.0,No,Engineer,8.0,low,6.0,4.0,1.438,10.823,7.494,6.289,D,6.511
5464,Female,Yes,30.0,Yes,Engineer,8.0,average,5.0,4.0,5.036,6.719,8.117,-0.289,D,4.896
5465,Male,No,42.0,Yes,Artist,11.0,low,2.0,6.0,11.548,6.595,8.187,9.872,C,9.05
5466,Female,No,40.0,No,Healthcare,9.0,low,8.0,5.0,8.754,4.239,8.833,6.41,D,7.059
5467,Male,Yes,50.0,Yes,Executive,0.0,high,4.0,6.0,2.462,8.266,5.034,2.931,B,4.673
5468,Male,Yes,41.0,Yes,Artist,0.0,average,4.0,4.0,10.246,8.561,15.706,0.332,C,8.711
5469,Female,No,36.0,No,Engineer,14.0,low,4.0,6.0,11.378,0.82,8.025,2.724,D,5.737
5470,Female,Yes,43.0,Yes,Healthcare,0.0,average,2.0,3.0,6.818,5.568,6.237,4.143,A,5.692
5471,Male,Yes,40.0,No,Lawyer,0.0,low,1.0,6.0,13.646,6.512,3.936,2.371,D,6.616
5472,Male,Yes,43.0,Yes,Artist,1.0,average,2.0,6.0,0.791,1.233,2.323,5.945,B,2.573
5473,Female,Yes,47.0,Yes,Artist,1.0,average,2.0,7.0,9.311,8.221,10.17,8.504,C,9.051
5474,Female,Yes,60.0,Yes,Lawyer,0.0,low,2.0,6.0,6.721,5.053,4.686,1.698,D,4.54
5475,Male,No,30.0,Yes,Healthcare,0.0,low,3.0,1.0,6.179,0.69,7.207,3.132,D,4.302
5476,Male,No,31.0,Yes,Healthcare,0.0,low,2.0,4.0,17.342,10.073,6.264,7.15,C,10.207
5477,Female,No,36.0,No,Engineer,1.0,low,2.0,6.0,9.459,3.924,3.955,3.952,D,5.322
5478,Male,Yes,82.0,Yes,Lawyer,0.0,low,3.0,4.0,6.636,7.685,5.019,5.149,A,6.122
5479,Male,No,33.0,Yes,Homemaker,1.0,low,1.0,6.0,2.562,3.021,5.876,3.035,D,3.624
5480,Male,No,37.0,Yes,Artist,4.0,low,7.0,6.0,4.993,1.988,3.715,3.837,A,3.633
5481,Male,Yes,35.0,Yes,Engineer,1.0,average,4.0,3.0,7.281,7.013,6.64,4.167,A,6.275
5482,Male,No,50.0,Yes,Artist,1.0,low,1.0,2.0,3.798,8.38,1.809,1.46,B,3.862
5483,Male,No,21.0,No,Healthcare,1.0,low,4.0,4.0,11.369,15.144,9.366,6.406,D,10.571
5484,Male,Yes,59.0,No,Entertainment,1.0,average,2.0,7.0,8.804,4.904,9.947,8.462,C,8.029
5485,Female,No,49.0,Yes,Engineer,9.0,low,1.0,6.0,7.173,5.141,6.324,6.166,A,6.201
5486,Male,Yes,62.0,Yes,Executive,0.0,average,4.0,6.0,9.456,10.728,4.636,11.149,C,8.992
5487,Male,Yes,61.0,Yes,Artist,0.0,average,5.0,6.0,20.713,-2.615,11.555,8.263,C,9.479
5488,Male,Yes,43.0,Yes,Homemaker,1.0,average,2.0,4.0,3.919,5.211,1.787,3.574,A,3.623
5489,Female,Yes,41.0,No,Marketing,5.0,average,3.0,6.0,5.41,4.835,1.403,6.762,A,4.603
5490,Male,Yes,21.0,No,Doctor,1.0,average,3.0,3.0,4.788,-1.084,10.506,1.093,D,3.826
5491,Female,Yes,42.0,Yes,Artist,1.0,high,3.0,6.0,23.53,5.266,6.835,2.539,C,9.542
5492,Female,Yes,38.0,No,Engineer,1.0,average,6.0,4.0,-0.796,4.906,7.118,-1.981,B,2.312
5493,Male,Yes,36.0,Yes,Executive,1.0,high,4.0,6.0,9.608,4.673,3.375,3.998,B,5.414
5494,Male,Yes,51.0,Yes,Healthcare,1.0,low,2.0,6.0,2.114,3.694,5.874,4.513,A,4.049
5495,Female,Yes,48.0,Yes,Artist,2.0,low,2.0,6.0,15.24,12.744,5.403,-5.123,C,7.066
5496,Female,No,29.0,Yes,Homemaker,1.0,low,1.0,1.0,8.654,4.196,6.372,1.946,D,5.292
5497,Male,No,30.0,Yes,Healthcare,1.0,low,1.0,6.0,3.257,6.036,1.963,2.033,D,3.322
5498,Male,No,19.0,No,Healthcare,0.0,average,4.0,2.0,10.894,13.495,3.758,-0.861,D,6.821
5499,Male,Yes,43.0,Yes,Healthcare,1.0,high,4.0,4.0,-0.137,8.445,3.27,0.706,B,3.071
5500,Male,Yes,38.0,Yes,Entertainment,2.0,average,2.0,6.0,4.675,2.575,6.27,-3.085,B,2.609
5501,Male,No,32.0,No,Doctor,10.0,low,2.0,6.0,6.65,3.038,3.878,3.778,D,4.336
5502,Female,No,38.0,Yes,Healthcare,8.0,low,2.0,6.0,10.634,8.227,1.207,1.892,D,5.49
5503,Female,No,43.0,Yes,Artist,0.0,low,3.0,6.0,4.981,3.427,5.617,5.975,A,5.0
5504,Male,No,76.0,Yes,Lawyer,0.0,average,2.0,6.0,8.553,8.503,6.876,1.941,A,6.468
5505,Male,No,30.0,Yes,Healthcare,9.0,low,5.0,6.0,11.041,9.02,9.719,7.89,D,9.418
5506,Male,No,31.0,No,Healthcare,1.0,average,4.0,7.0,3.42,2.012,3.908,1.68,D,2.755
5507,Male,No,23.0,No,Healthcare,0.0,low,3.0,3.0,7.404,4.001,5.31,2.726,D,4.86
5508,Male,Yes,70.0,No,Lawyer,0.0,high,3.0,1.0,5.422,1.797,10.023,0.358,B,4.4
5509,Female,No,25.0,No,Engineer,1.0,low,1.0,4.0,5.027,5.506,7.079,2.592,A,5.051
5510,Male,No,29.0,No,Marketing,1.0,average,2.0,6.0,16.833,10.477,12.579,7.49,D,11.845
5511,Female,Yes,50.0,Yes,Artist,1.0,average,3.0,6.0,19.886,5.943,9.775,4.485,C,10.022
5512,Male,Yes,71.0,Yes,Artist,1.0,average,2.0,6.0,20.005,5.141,14.21,7.053,C,11.602
5513,Female,No,18.0,No,Healthcare,0.0,low,5.0,4.0,0.435,1.391,3.077,12.147,D,4.262
5514,Male,No,35.0,No,Healthcare,1.0,low,1.0,4.0,5.134,5.312,9.301,1.676,D,5.356
5515,Female,No,41.0,Yes,Artist,2.0,low,1.0,6.0,4.528,7.84,5.0,3.656,A,5.256
5516,Male,No,20.0,No,Marketing,0.0,low,3.0,3.0,3.707,6.452,7.333,0.048,B,4.385
5517,Male,Yes,27.0,No,Entertainment,14.0,average,2.0,6.0,6.662,9.358,5.966,0.904,A,5.722
5518,Male,Yes,27.0,Yes,Healthcare,1.0,high,2.0,6.0,6.669,3.77,6.4,8.005,D,6.211
5519,Female,No,18.0,No,Healthcare,0.0,low,4.0,4.0,5.616,5.135,6.419,7.01,D,6.045
5520,Female,Yes,41.0,Yes,Artist,9.0,high,2.0,2.0,5.574,1.861,2.486,0.358,B,2.57
5521,Male,Yes,67.0,No,Lawyer,1.0,average,2.0,6.0,4.52,6.174,5.812,5.983,A,5.622
5522,Female,Yes,28.0,Yes,Artist,0.0,low,2.0,7.0,4.175,8.356,6.716,4.458,A,5.926
5523,Male,Yes,45.0,No,Artist,1.0,average,4.0,6.0,4.785,0.137,-0.837,1.4,B,1.371
5524,Male,Yes,36.0,No,Executive,8.0,high,4.0,6.0,15.262,4.363,-1.68,3.906,C,5.463
5525,Female,No,33.0,No,Engineer,1.0,low,3.0,6.0,10.408,8.173,3.971,7.424,C,7.494
5526,Female,Yes,87.0,Yes,Artist,1.0,average,2.0,6.0,7.199,3.823,12.658,5.755,C,7.359
5527,Female,Yes,52.0,Yes,Artist,3.0,low,1.0,6.0,5.894,5.443,2.21,7.625,A,5.293
5528,Female,No,32.0,No,Healthcare,1.0,low,3.0,6.0,7.785,5.735,7.94,6.949,D,7.102
5529,Female,No,42.0,Yes,Engineer,1.0,low,7.0,4.0,9.185,4.111,6.394,4.279,A,5.992
5530,Male,No,22.0,No,Healthcare,8.0,low,5.0,2.0,8.56,-1.789,10.099,8.617,D,6.372
5531,Female,No,18.0,No,Doctor,2.0,average,4.0,6.0,10.886,4.787,5.057,2.548,D,5.82
5532,Female,No,26.0,No,Doctor,1.0,low,4.0,2.0,6.548,3.762,5.609,11.554,D,6.868
5533,Female,Yes,66.0,Yes,Artist,0.0,average,2.0,6.0,17.281,10.538,11.045,18.006,C,14.218
5534,Female,Yes,66.0,No,Engineer,6.0,average,4.0,5.0,3.47,2.745,4.826,6.284,B,4.331
5535,Male,Yes,69.0,No,Lawyer,1.0,average,2.0,1.0,3.099,3.241,5.2,2.588,B,3.532
5536,Male,No,25.0,Yes,Marketing,1.0,low,5.0,3.0,22.985,10.122,12.131,5.852,C,12.772
5537,Male,Yes,55.0,Yes,Artist,1.0,low,2.0,6.0,5.288,6.516,6.396,3.268,A,5.367
5538,Female,Yes,49.0,Yes,Artist,6.0,low,2.0,6.0,14.395,6.504,11.785,13.802,C,11.622
5539,Male,Yes,61.0,Yes,Doctor,3.0,low,2.0,6.0,8.241,6.472,3.133,2.767,A,5.153
5540,Female,No,47.0,Yes,Artist,0.0,low,1.0,1.0,12.006,6.74,10.365,5.551,C,8.666
5541,Male,Yes,59.0,Yes,Executive,0.0,high,5.0,6.0,9.102,18.754,7.979,10.273,C,11.527
5542,Male,Yes,38.0,Yes,Artist,3.0,average,4.0,6.0,2.676,1.147,5.889,0.916,B,2.657
5543,Male,Yes,55.0,Yes,Artist,8.0,average,2.0,2.0,15.317,11.14,2.774,7.817,C,9.262
5544,Female,No,25.0,No,Homemaker,1.0,low,1.0,2.0,8.424,9.216,5.904,-0.676,D,5.717
5545,Male,No,36.0,No,Artist,2.0,low,4.0,6.0,7.567,8.006,3.655,4.26,A,5.872
5546,Male,Yes,41.0,Yes,Entertainment,0.0,low,1.0,6.0,5.267,3.475,4.951,3.019,A,4.178
5547,Female,No,40.0,No,Engineer,1.0,low,3.0,3.0,5.13,3.646,4.069,6.983,A,4.957
5548,Female,No,20.0,No,Healthcare,1.0,low,3.0,6.0,10.041,11.369,-6.261,14.3,D,7.362
5549,Female,No,33.0,No,Engineer,0.0,low,5.0,3.0,8.959,2.659,12.081,2.262,D,6.49
5550,Female,Yes,78.0,No,Lawyer,0.0,average,3.0,6.0,-1.119,5.518,3.566,-0.095,B,1.968
5551,Female,Yes,87.0,No,Lawyer,0.0,low,1.0,4.0,7.716,5.609,5.15,-2.459,A,4.004
5552,Male,No,19.0,No,Healthcare,1.0,low,6.0,4.0,3.205,8.559,2.441,2.214,D,4.105
5553,Female,Yes,60.0,Yes,Artist,1.0,high,4.0,6.0,12.912,6.349,8.334,15.406,C,10.75
5554,Male,Yes,77.0,No,Lawyer,1.0,high,2.0,6.0,6.172,7.594,8.529,12.152,C,8.612
5555,Female,Yes,43.0,No,Entertainment,5.0,low,1.0,3.0,6.605,-0.141,5.064,1.997,D,3.381
5556,Female,Yes,51.0,Yes,Artist,6.0,average,3.0,6.0,9.432,3.974,11.973,14.574,C,9.988
5557,Male,No,18.0,No,Doctor,0.0,low,5.0,2.0,12.071,6.184,12.478,-1.297,C,7.359
5558,Female,No,20.0,No,Healthcare,1.0,low,5.0,6.0,4.155,2.705,4.039,2.214,D,3.278
5559,Male,Yes,26.0,Yes,Artist,0.0,low,2.0,1.0,17.786,9.417,4.483,12.405,C,11.023
5560,Female,Yes,57.0,Yes,Artist,0.0,high,3.0,3.0,9.836,10.607,9.863,9.152,C,9.864
5561,Male,Yes,53.0,Yes,Artist,6.0,average,2.0,6.0,0.306,4.715,12.968,4.09,C,5.52
5562,Male,Yes,38.0,Yes,Artist,2.0,average,2.0,6.0,7.149,10.533,11.07,11.88,C,10.158
5563,Male,Yes,41.0,No,Doctor,1.0,low,3.0,6.0,5.968,4.384,9.29,4.15,A,5.948
5564,Female,Yes,81.0,No,Lawyer,0.0,high,2.0,6.0,6.205,9.171,7.541,6.332,A,7.312
5565,Female,Yes,38.0,No,Engineer,0.0,average,3.0,4.0,4.779,7.083,5.546,6.14,A,5.887
5566,Female,No,30.0,Yes,Healthcare,0.0,average,1.0,6.0,14.586,8.079,1.433,10.413,D,8.628
5567,Male,Yes,37.0,No,Entertainment,2.0,low,3.0,6.0,7.192,6.051,6.662,6.56,A,6.616
5568,Male,Yes,28.0,Yes,Artist,9.0,average,2.0,6.0,9.673,4.623,7.724,5.449,A,6.867
5569,Male,Yes,43.0,No,Artist,1.0,high,3.0,6.0,-0.833,-1.919,0.764,-3.316,B,-1.326
5570,Male,No,21.0,No,Doctor,0.0,low,5.0,7.0,11.135,-1.153,2.424,-2.242,D,2.541
5571,Male,Yes,33.0,Yes,Artist,1.0,average,3.0,6.0,5.484,7.199,7.06,3.517,A,5.815
5572,Male,Yes,78.0,Yes,Lawyer,1.0,high,2.0,6.0,6.261,6.199,5.938,4.472,A,5.717
5573,Male,No,23.0,No,Healthcare,1.0,low,5.0,3.0,1.596,3.135,-3.273,6.909,D,2.092
5574,Female,No,27.0,No,Healthcare,9.0,low,2.0,6.0,2.036,2.213,2.249,4.651,A,2.787
5575,Female,Yes,45.0,Yes,Artist,1.0,average,3.0,6.0,-1.301,4.163,5.145,-0.509,B,1.874
5576,Male,No,31.0,No,Doctor,0.0,low,1.0,6.0,13.928,7.852,2.348,8.007,D,8.034
5577,Male,Yes,42.0,Yes,Artist,2.0,average,2.0,6.0,7.179,9.038,8.916,12.78,C,9.478
5578,Female,No,37.0,Yes,Healthcare,1.0,low,3.0,6.0,7.32,0.889,17.845,10.52,C,9.144
5579,Male,No,33.0,Yes,Entertainment,9.0,low,2.0,6.0,13.267,10.957,4.757,6.846,D,8.957
5580,Male,No,32.0,Yes,Healthcare,1.0,low,3.0,6.0,1.766,2.077,3.0,4.267,A,2.778
5581,Male,No,21.0,No,Healthcare,1.0,low,3.0,3.0,9.329,9.269,10.953,11.511,D,10.266
5582,Female,No,32.0,No,Doctor,7.0,average,4.0,3.0,4.778,2.885,9.725,-0.891,D,4.124
5583,Male,Yes,36.0,Yes,Artist,0.0,average,2.0,6.0,1.225,3.841,5.948,3.02,B,3.508
