Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
Male,Yes,28.0,Yes,Healthcare,1.0,average,2.0,6,8.049,1.398,2.745,10.057,C
Female,Yes,35.0,Yes,Artist,3.0,average,2.0,6,6.751,8.876,8.226,-3.193,C
Female,Yes,75.0,Yes,Lawyer,1.0,high,2.0,6,1.836,0.076,7.794,0.484,B
Male,Yes,48.0,Yes,Executive,1.0,high,3.0,6,1.033,-2.721,2.943,3.809,B
Male,No,41.0,Yes,Entertainment,1.0,low,4.0,6,6.486,4.79,3.4,5.363,A
Female,No,25.0,No,Doctor,1.0,low,3.0,6,10.279,1.574,2.693,3.345,D
Female,Yes,52.0,No,Doctor,0.0,average,3.0,4,6.958,5.527,2.751,3.566,B
Male,Yes,58.0,Yes,Doctor,0.0,average,2.0,6,12.162,9.0,6.363,7.79,C
Female,No,26.0,No,Healthcare,2.648,low,1.0,6,6.853,4.431,4.228,4.99,D
Female,No,49.0,Yes,Artist,0.0,low,3.0,2,4.681,1.307,5.446,3.181,B
Male,No,28.0,Yes,Marketing,9.0,low,5.0,7,2.781,7.694,0.758,5.648,D
Male,No,53.0,Yes,Artist,0.0,low,1.0,6,0.699,3.996,9.546,2.044,B
Female,No,27.0,Yes,Doctor,0.0,low,4.0,6,9.843,10.647,7.634,7.935,D
Female,No,33.0,Yes,Entertainment,0.0,low,4.0,4,5.009,4.636,7.405,3.652,A
Female,Yes,89.0,Yes,Lawyer,0.0,high,2.0,6,16.619,11.933,12.385,2.559,C
Female,No,40.0,Yes,Artist,1.0,low,1.0,5,9.329,3.334,4.856,-0.801,B
Male,Yes,47.0,No,Executive,2.648,high,4.0,4,3.165,2.54,0.9,1.508,B
Male,No,27.0,No,Healthcare,10.0,low,5.0,6,8.583,5.707,0.595,4.856,D
Male,Yes,37.0,Yes,Executive,1.0,low,6.0,6,8.954,5.925,12.837,0.045,D
Male,Yes,56.0,No,Lawyer,0.0,high,3.0,3,4.955,5.399,7.394,5.884,A
Male,Yes,48.0,Yes,Executive,2.0,high,5.0,6,11.366,14.038,2.535,10.678,C
Female,No,32.0,Yes,Engineer,0.0,average,1.0,6,4.568,1.212,4.134,5.278,A
Male,Yes,39.0,Yes,Doctor,1.0,average,3.0,6,5.482,4.663,9.228,6.645,A
Male,Yes,39.0,Yes,Artist,2.648,average,4.0,3,-3.422,3.725,2.544,4.742,B
Female,No,39.0,Yes,Artist,9.0,low,1.0,6,15.558,3.473,14.783,8.07,C
Female,No,33.0,Yes,Engineer,9.0,low,2.0,6,3.449,3.676,2.786,4.706,A
Female,Yes,50.0,No,Artist,0.0,average,4.0,4,17.267,-0.833,14.387,11.021,C
Male,Yes,58.0,Yes,Entertainment,2.648,low,2.0,6,7.785,6.491,1.508,3.904,A
Female,No,20.0,No,Entertainment,1.0,average,4.0,6,14.363,5.846,3.521,8.64,C
Male,No,29.0,Yes,Healthcare,2.648,average,4.0,6,19.291,11.403,15.234,8.784,C
Female,No,37.0,No,Engineer,0.0,low,1.0,6,7.579,-1.732,4.559,2.073,D
Male,Yes,25.0,Yes,Doctor,1.0,low,2.0,6,18.055,12.846,0.389,6.501,C
Male,Yes,37.0,Yes,Entertainment,11.0,low,6.0,6,12.87,3.14,-1.743,4.564,D
Male,Yes,68.0,Yes,Engineer,0.0,low,1.0,6,2.659,5.574,11.676,3.297,D
Male,No,20.0,No,Healthcare,2.0,low,3.0,6,13.508,2.077,7.504,7.788,D
Male,No,22.0,No,Healthcare,9.0,low,3.0,4,5.414,11.169,11.901,6.919,D
Female,Yes,83.0,Yes,Artist,0.0,high,2.0,6,8.861,9.319,12.252,12.999,C
Female,No,52.0,Yes,Artist,0.0,low,1.0,6,13.757,6.024,6.276,6.443,D
Female,No,19.0,No,Healthcare,7.0,low,1.0,4,12.432,5.982,13.188,-3.76,D
Female,Yes,36.0,Yes,Engineer,11.0,low,2.0,4,17.786,4.675,9.588,9.055,C
Male,No,31.0,No,Healthcare,1.0,low,4.0,4,10.236,10.378,17.743,8.786,C
Male,Yes,51.0,Yes,Artist,0.0,average,2.0,5,9.122,4.719,13.419,3.732,C
Female,Yes,53.0,Yes,Artist,8.0,average,2.0,6,5.388,3.619,6.949,3.367,A
Female,No,31.0,Yes,Healthcare,1.0,low,1.0,6,9.181,6.893,6.629,1.634,D
Male,Yes,57.0,No,Entertainment,0.0,low,4.0,3,2.749,1.835,10.734,0.99,A
Male,Yes,36.0,Yes,Artist,0.0,average,5.0,6,7.314,5.996,12.413,10.367,C
Male,No,35.0,No,Doctor,2.648,low,3.0,4,5.775,0.95,7.734,3.153,A
Female,No,41.0,Yes,Marketing,1.0,low,2.0,6,7.765,5.66,1.272,1.007,A
Male,Yes,69.0,Yes,Artist,0.0,low,1.0,3,6.401,4.133,5.553,5.539,A
Male,Yes,37.0,No,Entertainment,11.0,average,2.0,6,-1.244,3.413,-0.569,4.831,B
Female,No,41.0,Yes,Healthcare,0.0,average,1.0,4,7.765,4.877,5.964,2.876,A
Female,No,49.0,Yes,Doctor,0.0,low,1.0,6,8.132,3.403,5.648,2.78,A
Male,Yes,59.0,Yes,Marketing,0.0,average,3.0,6,2.04,11.674,4.752,2.677,B
Female,Yes,37.0,Yes,Doctor,2.0,high,2.0,4,8.734,4.042,4.743,4.912,A
Female,Yes,68.0,Yes,Lawyer,3.0,high,4.0,6,13.105,11.306,11.251,11.637,C
Male,No,29.0,No,Entertainment,2.648,low,3.0,6,4.21,2.827,6.948,-2.86,D
Female,No,42.0,Yes,Artist,1.0,average,2.0,6,4.852,8.742,3.538,4.99,A
Male,No,52.0,No,Doctor,0.0,high,3.0,6,8.733,11.495,-2.409,3.767,D
Female,Yes,46.0,Yes,Artist,1.0,average,4.0,6,2.154,5.179,7.242,7.348,B
Male,No,49.0,No,Entertainment,1.0,low,3.0,5,6.532,3.858,3.571,-3.599,D
Female,No,33.0,Yes,Engineer,1.0,low,5.0,6,7.013,7.583,8.111,3.041,D
Male,Yes,33.0,No,Artist,1.0,low,3.0,4,6.977,6.628,3.013,5.576,A
Female,No,25.0,No,Engineer,2.648,low,3.0,6,8.534,6.396,4.453,7.967,D
Male,No,32.0,No,Marketing,0.0,average,3.0,4,1.607,3.1,-1.956,-0.197,D
Male,Yes,52.0,Yes,Entertainment,0.0,average,4.0,6,2.558,1.99,7.635,-2.102,B
Female,No,27.0,No,Engineer,14.0,average,8.0,4,9.196,7.837,8.652,8.018,D
Male,Yes,63.0,Yes,Entertainment,6.0,average,2.0,6,6.173,-0.256,3.286,-1.607,D
Female,Yes,89.0,Yes,Lawyer,1.0,high,2.0,2,12.173,8.322,17.207,0.593,C
Male,Yes,31.0,No,Executive,1.0,average,2.0,4,5.121,9.481,6.713,2.683,D
Female,No,41.0,Yes,Artist,0.0,low,1.0,6,11.48,10.595,10.724,2.253,C
Female,Yes,35.0,No,Artist,2.648,average,2.0,6,3.378,6.264,0.067,1.22,B
Female,Yes,50.0,Yes,Artist,1.0,high,7.0,2,-0.162,8.868,8.652,3.374,B
Female,Yes,70.0,No,Engineer,0.0,average,2.0,4,0.169,5.442,7.465,-1.265,B
Female,Yes,55.0,Yes,Engineer,1.0,average,3.0,3,5.602,3.265,1.56,3.044,B
Female,Yes,36.0,Yes,Homemaker,8.0,average,5.0,6,2.65,-3.078,-0.901,3.162,B
Female,Yes,66.0,Yes,Lawyer,4.0,low,1.0,6,8.283,2.471,4.43,1.258,B
Male,No,47.0,Yes,Marketing,2.648,high,2.849,3,11.46,7.475,-1.789,5.099,D
Male,Yes,43.47,Yes,Artist,1.0,average,4.0,6,1.214,-0.304,6.463,-1.296,B
Female,No,23.0,No,Healthcare,1.0,low,4.0,3,7.64,5.913,4.822,3.786,D
Male,No,33.0,No,Entertainment,1.0,low,5.0,3,12.711,9.184,-1.783,2.75,D
Male,Yes,48.0,Yes,Executive,1.0,high,3.0,5,1.982,6.733,4.822,5.063,A
Male,No,28.0,Yes,Healthcare,5.0,low,4.0,6,5.175,6.757,7.524,2.536,D
Female,No,27.0,Yes,Artist,0.0,low,8.0,4,19.739,6.983,9.754,2.739,C
Female,Yes,45.0,Yes,Engineer,1.0,low,3.0,3,3.429,8.776,2.42,6.781,D
Female,Yes,49.0,Yes,Entertainment,2.0,average,3.0,6,8.638,5.884,7.827,4.621,A
Female,Yes,46.0,No,Marketing,2.648,low,1.0,4,13.398,11.816,1.03,2.824,D
Female,Yes,56.0,Yes,Artist,1.0,average,2.0,6,12.401,1.636,12.513,8.74,C
Male,No,21.0,No,Healthcare,2.648,low,1.0,2,19.916,1.206,5.761,7.512,D
Female,Yes,29.0,No,Artist,0.0,average,2.0,3,7.12,3.862,1.79,2.535,A
Male,No,33.0,No,Entertainment,2.648,low,3.0,6,15.831,18.237,5.921,5.986,C
Female,Yes,57.0,Yes,Artist,0.0,average,4.0,6,8.507,10.51,8.121,6.189,C
Male,Yes,65.0,No,Entertainment,1.0,average,1.0,6,7.539,6.622,5.247,4.156,A
Female,Yes,61.0,Yes,Engineer,1.0,average,5.0,6,3.656,3.448,3.076,1.57,B
Female,No,32.0,No,Healthcare,0.0,low,4.0,3,15.057,8.626,13.624,9.703,C
Male,Yes,35.0,Yes,Artist,1.0,average,1.0,3,4.545,4.367,3.139,4.043,A
Female,Yes,82.0,Yes,Lawyer,1.0,high,2.0,6,7.353,1.756,9.197,-0.225,A
Female,Yes,43.47,No,Engineer,1.0,low,4.0,4,5.615,7.121,2.605,2.397,A
Male,No,32.0,Yes,Healthcare,2.0,low,3.0,6,17.581,5.228,7.415,5.349,C
Female,Yes,81.0,Yes,Lawyer,1.0,average,2.0,6,3.726,15.698,2.323,12.585,C
Male,No,49.0,Yes,Artist,0.0,low,1.0,6,1.725,1.287,5.177,0.451,B
Male,Yes,46.0,Yes,Marketing,1.0,low,3.0,6,11.966,0.891,7.61,3.741,D
Female,No,20.0,No,Doctor,2.648,low,4.0,6,14.045,1.917,-0.039,2.983,D
Male,No,66.0,Yes,Artist,0.0,low,2.849,3,7.705,5.174,4.656,-0.265,B
Male,No,27.0,Yes,Entertainment,9.0,low,3.0,5,9.16,-0.508,5.743,-0.872,B
Female,Yes,66.0,Yes,Lawyer,6.0,average,4.0,5,3.764,-0.467,2.41,1.395,B
Male,Yes,31.0,Yes,Artist,0.0,average,3.0,1,11.474,2.019,4.841,6.474,D
Male,Yes,53.0,Yes,Doctor,4.0,average,2.0,6,12.437,10.353,7.929,8.031,C
Female,No,29.0,Yes,Doctor,0.0,low,5.0,3,5.996,6.043,5.456,7.749,D
Male,Yes,70.0,No,Executive,2.648,high,2.0,6,3.986,2.787,4.687,2.96,A
Male,Yes,60.0,Yes,Entertainment,1.0,average,5.0,3,4.849,6.874,5.577,0.444,B
Female,No,43.0,No,Doctor,4.0,low,6.0,7,5.352,0.167,0.115,-1.345,B
Male,Yes,73.0,Yes,Entertainment,5.0,low,1.0,4,7.658,6.136,5.166,2.109,A
Female,No,47.0,No,Engineer,2.648,low,2.849,6,7.265,6.096,1.594,4.133,A
Male,Yes,47.0,No,Entertainment,0.0,average,3.0,6,15.579,2.826,5.553,11.295,C
Male,No,20.0,No,Healthcare,1.0,low,3.0,6,4.14,9.787,2.842,4.863,D
Male,Yes,38.0,Yes,Artist,0.0,low,2.0,7,0.503,9.937,0.902,-1.619,B
Female,Yes,56.0,Yes,Lawyer,5.0,high,9.0,6,12.406,8.382,13.385,18.524,C
Male,Yes,51.0,Yes,Artist,0.0,average,5.0,6,6.512,8.27,13.1,-1.695,C
Male,Yes,27.0,Yes,Artist,4.0,average,2.0,6,7.921,3.866,1.962,1.656,A
Male,No,30.0,Yes,Artist,2.0,low,2.0,6,5.816,7.017,6.087,7.511,A
Male,Yes,49.0,Yes,Artist,1.0,average,4.0,2,8.501,3.692,6.578,6.847,A
Female,No,30.0,Yes,Healthcare,0.0,low,6.0,3,7.765,8.291,2.469,4.01,D
Male,Yes,26.0,No,Doctor,9.0,average,2.0,6,8.355,6.095,4.71,4.2,A
Female,Yes,58.0,No,Marketing,2.648,average,2.849,4,6.803,3.732,8.762,3.936,D
Male,Yes,42.0,Yes,Artist,3.0,average,4.0,6,0.117,8.657,9.254,-3.805,B
Male,No,23.0,No,Healthcare,0.0,average,2.849,6,8.163,3.297,3.283,5.527,D
Male,Yes,49.0,Yes,Executive,1.0,high,5.0,5,14.718,5.554,19.137,11.306,C
Male,Yes,59.0,Yes,Executive,3.0,high,4.0,6,-3.647,6.996,2.881,3.336,B
Male,No,31.0,Yes,Healthcare,8.0,low,2.849,7,4.399,1.344,6.764,3.942,D
Female,Yes,49.0,Yes,Artist,0.0,average,5.0,2,15.965,0.459,10.613,5.887,C
Male,No,31.0,Yes,Engineer,2.648,low,4.0,2,4.597,0.725,2.686,0.214,A
Male,Yes,32.0,Yes,Artist,9.0,average,2.0,6,12.905,10.772,10.75,14.471,C
Male,Yes,41.0,Yes,Entertainment,5.0,average,1.0,6,5.634,8.84,3.84,5.206,A
Male,Yes,71.0,Yes,Executive,1.0,high,4.0,6,0.095,5.889,3.886,1.391,B
Male,Yes,62.0,Yes,Entertainment,0.0,average,3.0,6,12.855,10.246,1.413,15.272,C
Male,No,26.0,Yes,Artist,2.648,average,4.0,4,7.064,3.917,5.899,4.225,A
Female,No,41.0,No,Doctor,0.0,low,1.0,6,7.818,2.328,7.4,5.299,A
Male,No,41.0,Yes,Doctor,2.0,low,2.0,6,12.61,7.911,4.821,6.666,C
Male,No,38.0,Yes,Artist,2.648,average,1.0,6,3.003,3.12,6.181,2.124,A
Male,Yes,53.0,Yes,Artist,3.0,average,3.0,6,10.92,5.974,21.259,10.002,C
Male,Yes,46.0,Yes,Doctor,2.0,low,4.0,3,6.639,5.542,4.196,5.449,A
Male,Yes,50.0,Yes,Executive,1.0,high,3.0,6,11.763,6.636,10.475,15.788,C
Female,Yes,40.0,No,Artist,1.0,low,1.0,6,11.576,10.294,4.353,14.243,C
Female,No,49.0,No,Artist,9.0,low,1.0,1,6.306,6.173,11.035,2.851,B
Female,No,30.0,Yes,Healthcare,9.0,low,3.0,5,-1.697,-0.126,4.482,5.338,D
Male,Yes,36.0,Yes,Artist,0.0,average,4.0,6,2.774,-0.558,6.417,3.21,B
Female,Yes,66.0,Yes,Lawyer,0.0,high,3.0,6,4.734,14.27,-1.604,6.232,C
Male,Yes,31.0,No,Marketing,2.648,low,4.0,5,4.895,5.131,6.761,5.445,D
Female,No,26.0,No,Healthcare,1.0,low,2.849,5,5.278,-2.376,5.509,0.133,D
Female,No,27.0,No,Healthcare,0.0,average,4.0,4,20.275,10.151,-2.046,10.827,C
Male,Yes,70.0,No,Lawyer,2.648,low,1.0,6,10.032,3.528,8.22,-2.262,D
Male,Yes,43.0,No,Entertainment,2.648,average,3.0,4,6.825,4.062,5.405,3.254,D
Male,No,42.0,No,Entertainment,1.0,low,3.0,6,8.191,3.404,4.582,5.224,A
Male,No,28.0,No,Doctor,1.0,low,1.0,4,6.602,4.944,5.512,4.504,A
Male,No,38.0,Yes,Artist,2.648,low,1.0,6,7.806,6.418,3.59,6.5,A
Male,Yes,48.0,Yes,Entertainment,6.0,low,2.0,7,-1.019,2.424,0.433,1.146,B
Male,Yes,36.0,No,Entertainment,9.0,average,2.0,6,1.458,2.419,5.863,3.569,B
Male,Yes,40.0,Yes,Artist,1.0,low,2.0,6,3.461,10.854,5.79,-5.213,B
Female,Yes,57.0,Yes,Artist,0.0,high,2.0,6,10.963,16.606,5.309,11.125,C
Female,Yes,50.0,Yes,Artist,2.648,high,4.0,6,8.141,8.143,9.257,16.306,C
Female,No,42.0,Yes,Entertainment,5.0,low,7.0,6,4.584,5.211,7.12,0.329,A
Male,No,20.0,No,Marketing,2.648,low,5.0,6,8.571,14.247,7.459,15.321,C
Female,No,21.0,No,Healthcare,1.0,low,7.0,2,7.64,5.231,7.6,12.96,D
Male,Yes,38.0,No,Artist,2.648,average,2.0,6,3.743,3.727,7.53,3.552,A
Female,No,27.0,Yes,Healthcare,0.0,average,4.0,6,10.25,-1.172,7.605,5.212,D
Female,No,26.0,Yes,Marketing,9.0,low,2.849,3,4.922,-2.681,8.341,2.977,D
Female,Yes,46.0,Yes,Artist,4.0,high,5.0,6,13.44,4.78,13.317,9.534,C
Female,No,27.0,No,Engineer,0.0,average,6.0,6,13.341,6.139,4.623,0.136,D
Female,No,25.0,No,Marketing,8.0,low,5.0,6,6.987,-0.732,4.353,0.642,D
Male,No,27.0,Yes,Healthcare,1.0,low,3.0,6,13.352,3.814,3.577,3.862,D
Female,Yes,48.0,Yes,Marketing,6.0,low,1.0,6,19.589,6.127,12.673,6.49,C
Male,Yes,51.0,Yes,Doctor,1.0,average,2.849,6,4.506,2.721,1.698,4.096,A
Male,Yes,81.0,Yes,Lawyer,2.648,high,2.0,6,7.724,5.345,6.213,-0.502,B
Male,Yes,48.0,Yes,Artist,7.0,average,2.0,6,13.642,9.109,8.512,8.009,C
Male,Yes,52.0,No,Artist,0.0,high,2.0,6,5.818,5.345,6.568,4.26,A
Female,Yes,68.0,Yes,Lawyer,0.0,high,2.0,6,3.289,-1.937,1.418,1.928,B
Male,Yes,35.0,Yes,Artist,3.0,average,3.0,6,-2.241,-2.034,6.826,0.391,B
Female,Yes,39.0,Yes,Homemaker,9.0,low,1.0,6,14.136,5.546,6.71,0.035,D
Female,Yes,53.0,Yes,Artist,2.0,high,2.0,2,19.729,3.962,2.96,7.364,C
Male,Yes,41.0,Yes,Artist,1.0,average,2.0,6,14.363,11.672,6.543,14.287,C
Male,Yes,41.0,Yes,Artist,11.0,high,2.0,6,4.477,5.89,5.109,4.318,A
Female,No,25.0,No,Engineer,1.0,low,1.0,6,8.661,6.253,4.226,5.193,A
Female,Yes,23.0,No,Healthcare,7.0,high,2.0,6,4.907,2.71,1.454,-0.63,B
Female,Yes,35.0,Yes,Artist,0.0,high,2.0,7,13.482,7.15,8.052,7.553,C
Male,Yes,51.0,Yes,Executive,1.0,average,3.0,6,12.399,6.804,11.954,5.025,C
Male,Yes,62.0,Yes,Artist,10.0,average,1.0,6,2.316,2.704,9.452,2.422,B
Female,No,43.0,Yes,Entertainment,8.0,low,2.849,3,7.312,1.715,7.051,-0.5,A
Male,Yes,60.0,Yes,Executive,1.0,high,6.0,2,2.898,-1.965,3.621,2.811,B
Male,Yes,47.0,Yes,Executive,1.0,high,4.0,6,6.519,8.361,5.639,6.901,C
Male,No,22.0,No,Marketing,0.0,low,4.0,6,8.958,4.72,6.618,4.907,D
Female,No,31.0,No,Marketing,0.0,low,3.0,6,10.033,5.463,2.471,-0.253,D
Female,Yes,38.0,Yes,Engineer,3.0,low,2.0,6,5.958,2.243,3.553,8.918,A
Female,Yes,42.0,No,Entertainment,6.0,average,5.0,6,4.205,7.27,3.987,6.031,A
Female,Yes,50.0,Yes,Artist,1.0,average,3.0,6,8.644,8.667,8.428,3.859,C
Male,Yes,38.0,No,Artist,5.0,average,3.0,3,7.589,9.293,2.032,3.575,B
Female,Yes,55.0,Yes,Doctor,0.0,average,3.0,6,3.823,3.72,0.406,3.021,B
Female,Yes,71.0,Yes,Artist,1.0,average,2.0,6,17.221,13.743,6.482,7.491,C
Male,Yes,38.0,No,Artist,10.0,average,4.0,5,2.179,7.388,4.464,1.642,A
Male,Yes,77.0,Yes,Artist,1.0,low,1.0,6,4.776,4.351,2.997,5.495,A
Male,No,33.0,No,Engineer,1.0,low,3.0,4,3.572,1.894,11.552,7.239,D
Male,Yes,72.0,No,Executive,0.0,high,2.0,6,5.066,8.01,2.601,6.343,B
Female,Yes,43.0,No,Engineer,9.0,average,4.0,4,6.946,5.333,3.841,5.091,A
Female,No,35.0,Yes,Artist,0.0,average,3.0,6,1.125,6.022,4.656,2.435,B
Female,No,33.0,Yes,Doctor,1.0,low,3.0,6,4.833,3.875,7.158,3.973,A
Male,Yes,27.0,Yes,Entertainment,0.0,average,2.0,6,8.558,5.483,5.183,7.32,A
Male,No,21.0,No,Healthcare,0.0,low,6.0,5,5.039,4.877,9.32,1.893,D
Female,Yes,41.0,Yes,Artist,0.0,average,2.0,6,18.858,-1.704,5.372,10.73,C
Female,No,19.0,No,Healthcare,2.648,average,6.0,3,10.722,9.733,6.824,8.58,D
Female,No,50.0,No,Artist,1.0,high,4.0,6,10.963,4.648,11.281,6.039,C
Male,No,29.0,Yes,Artist,9.0,low,3.0,6,2.362,3.554,4.121,4.42,A
Female,Yes,46.0,No,Artist,8.0,low,1.0,6,1.367,1.78,-0.551,0.209,B
Male,Yes,46.0,Yes,Artist,1.0,low,1.0,2,8.251,-0.78,3.27,-0.106,D
Female,Yes,53.0,No,Engineer,3.0,low,1.0,6,6.428,4.124,4.378,3.606,A
Male,Yes,36.0,Yes,Executive,1.0,high,4.0,6,6.758,3.585,0.837,5.875,B
Female,Yes,36.0,No,Engineer,0.0,average,2.0,4,6.712,6.973,8.901,4.709,A
Male,Yes,56.0,No,Executive,2.648,high,5.0,4,3.881,1.618,4.061,2.285,B
Male,Yes,25.0,Yes,Entertainment,1.0,high,2.0,3,4.154,8.483,3.106,5.861,D
Female,No,32.0,No,Entertainment,2.648,low,4.0,6,15.903,3.806,4.268,9.879,D
Male,No,61.0,Yes,Entertainment,1.0,average,3.0,2,10.448,4.129,12.123,3.543,C
Male,Yes,43.47,No,Entertainment,1.0,average,2.0,7,3.488,6.925,4.709,5.558,B
Male,Yes,53.0,Yes,Artist,0.0,average,2.0,6,19.309,10.371,11.696,4.209,C
Male,Yes,69.0,No,Executive,1.0,high,4.0,6,17.682,11.194,13.349,13.748,C
Male,No,47.0,Yes,Entertainment,4.0,low,1.0,6,4.022,7.009,5.261,2.612,A
Female,Yes,26.0,Yes,Entertainment,5.0,low,2.849,6,4.94,4.622,5.27,2.501,D
Female,No,39.0,Yes,Artist,9.0,low,1.0,6,3.767,5.487,3.622,-2.134,B
Male,Yes,47.0,No,Artist,0.0,low,4.0,1,8.047,7.997,1.3,2.68,A
Female,Yes,69.0,Yes,Artist,7.0,low,1.0,6,7.131,5.663,3.397,4.485,A
Male,Yes,46.0,Yes,Artist,8.0,average,2.0,1,3.195,4.975,-0.927,2.468,B
Male,Yes,50.0,Yes,Engineer,2.648,low,1.0,3,14.361,17.605,12.1,9.05,C
Female,No,37.0,Yes,Doctor,1.0,low,3.0,6,14.282,2.816,4.831,2.327,D
Female,No,50.0,Yes,Artist,6.0,low,1.0,6,7.822,7.766,5.824,0.459,B
Female,Yes,52.0,Yes,Doctor,0.0,average,4.0,6,13.035,13.094,18.09,8.636,C
Male,No,42.0,Yes,Entertainment,3.0,low,2.0,2,6.72,4.183,7.417,5.026,A
Female,No,43.0,Yes,Engineer,2.648,low,1.0,6,4.736,2.32,5.425,2.335,A
Female,No,42.0,Yes,Artist,2.648,low,2.0,6,3.902,10.945,4.593,4.179,A
Male,Yes,45.0,Yes,Executive,1.0,high,5.0,4,2.036,7.699,3.505,5.751,B
Male,Yes,57.0,Yes,Lawyer,1.0,high,2.0,6,8.567,2.616,8.755,-0.336,B
Male,No,48.0,Yes,Entertainment,0.0,low,3.0,2,5.695,2.708,3.81,2.99,A
Male,No,18.0,No,Healthcare,1.0,average,3.0,6,7.957,8.651,6.925,3.619,D
Male,Yes,88.0,Yes,Lawyer,2.648,low,1.0,6,6.547,2.689,3.791,3.958,A
Female,No,29.0,Yes,Engineer,1.0,average,5.0,1,6.691,0.533,0.78,4.209,B
Female,Yes,28.0,No,Artist,2.648,low,3.0,3,0.709,2.86,5.379,4.808,B
Female,Yes,47.0,Yes,Artist,0.0,average,4.0,4,15.6,6.295,7.694,5.714,C
Female,No,25.0,Yes,Marketing,8.0,low,2.849,1,8.867,1.123,2.526,10.012,D
Female,Yes,38.0,No,Artist,4.0,average,4.0,1,19.505,1.505,5.289,3.532,C
Male,Yes,37.0,Yes,Artist,1.0,average,1.0,3,7.88,3.59,5.745,3.356,A
Male,No,22.0,No,Healthcare,9.0,low,4.0,6,11.054,6.696,5.945,-1.265,D
Female,Yes,61.0,Yes,Engineer,0.0,average,2.0,6,6.078,11.812,11.859,12.76,C
Male,Yes,42.0,Yes,Artist,0.0,average,2.0,6,7.765,3.978,-0.822,10.825,C
Male,Yes,60.0,Yes,Artist,1.0,average,2.0,3,3.415,3.341,11.238,-1.511,B
Male,No,60.0,No,Executive,6.0,average,2.0,4,5.62,6.565,7.554,2.188,A
Female,No,27.0,No,Marketing,8.0,low,4.0,4,7.991,3.228,3.056,3.039,D
Female,Yes,49.0,Yes,Artist,1.0,low,1.0,6,3.598,7.825,15.645,7.062,C
Male,Yes,72.0,Yes,Lawyer,3.0,high,2.0,6,17.186,5.739,13.895,10.728,C
Female,Yes,43.0,Yes,Artist,1.0,average,2.0,6,5.467,5.285,5.106,9.47,C
Male,Yes,38.0,Yes,Doctor,5.0,low,2.0,1,5.112,5.407,5.893,4.492,A
Female,Yes,35.0,Yes,Artist,0.0,average,3.0,6,13.491,0.65,8.424,6.591,C
Female,Yes,82.0,No,Lawyer,1.0,high,2.0,6,9.338,1.889,6.82,-2.324,B
Male,Yes,63.0,Yes,Artist,9.0,low,1.0,6,5.961,5.914,5.402,2.327,A
Male,Yes,73.0,Yes,Executive,11.0,high,2.0,6,14.59,5.856,10.961,2.241,C
Female,Yes,38.0,Yes,Artist,4.0,low,1.0,3,7.395,-0.257,-1.025,4.12,B
Female,No,42.0,Yes,Homemaker,10.0,low,1.0,6,4.858,8.532,3.587,3.33,A
Female,Yes,43.0,Yes,Engineer,0.0,average,2.0,6,-0.166,3.409,1.281,-3.756,B
Male,No,31.0,No,Homemaker,14.0,low,1.0,6,3.207,-0.07,-1.043,9.562,D
Male,Yes,69.0,No,Doctor,2.648,low,1.0,6,3.671,5.237,4.81,2.51,A
Female,No,42.0,Yes,Entertainment,1.0,average,3.0,6,5.199,1.936,4.841,5.56,D
Male,Yes,32.0,Yes,Artist,9.0,average,2.0,5,-1.288,5.021,2.414,1.317,B
Male,Yes,39.0,Yes,Artist,3.0,average,4.0,4,8.851,3.67,7.574,3.267,A
Female,Yes,48.0,Yes,Artist,0.0,average,4.0,6,-0.421,4.116,7.353,-1.112,B
Male,Yes,39.0,Yes,Artist,6.0,average,2.0,6,8.916,3.884,15.944,10.132,C
Male,Yes,55.0,Yes,Artist,9.0,average,2.0,1,9.146,3.191,8.975,12.947,C
Male,Yes,60.0,Yes,Doctor,1.0,high,2.0,3,8.555,1.284,7.155,-0.677,B
Female,No,51.0,Yes,Entertainment,1.0,low,1.0,6,4.8,3.507,4.283,3.559,A
Female,Yes,61.0,Yes,Artist,0.0,average,3.0,4,5.165,5.995,5.7,-0.642,B
Female,No,43.0,Yes,Artist,1.0,low,1.0,6,4.446,3.178,6.958,1.951,A
Male,Yes,86.0,No,Lawyer,1.0,high,2.0,6,5.908,0.804,5.391,1.9,B
Female,Yes,55.0,Yes,Artist,2.0,average,3.0,6,10.803,13.155,8.151,9.66,C
Female,Yes,43.0,Yes,Artist,1.0,average,5.0,6,17.923,4.851,4.358,7.97,C
Male,Yes,45.0,No,Executive,0.0,average,3.0,4,3.646,6.522,1.824,-0.457,B
Female,Yes,50.0,Yes,Artist,1.0,average,5.0,4,15.742,4.262,5.385,5.279,C
Male,Yes,40.0,No,Artist,1.0,average,2.0,5,14.187,10.869,9.661,10.384,C
Male,No,19.0,No,Healthcare,0.0,low,3.0,6,5.047,5.09,4.938,2.379,D
Female,No,25.0,Yes,Doctor,3.0,low,1.0,6,8.277,7.826,7.386,3.753,A
Female,No,89.0,Yes,Lawyer,2.0,low,1.0,6,10.851,5.903,-0.874,3.66,D
Female,No,25.0,No,Engineer,1.0,average,2.849,7,10.856,1.034,7.369,0.939,D
