Unnamed: 0,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group,Avg_Shop,Avg_Shop_Range
5961,Male,Yes,36.0,Yes,Artist,0.0,average,2.0,7.0,14.282,6.483,0.9790000000000001,11.494000000000002,C,8.31,5-15
5962,Female,Yes,50.0,Yes,Artist,8.0,average,2.0,6.0,-1.633,10.663,8.023,1.4040000000000001,B,4.614,-5
5963,Male,No,22.0,No,Healthcare,1.0,average,4.0,4.0,9.927,4.711,5.447,0.396,D,5.12,5-15
5964,Female,Yes,62.0,Yes,Artist,1.0,high,3.0,6.0,9.474,4.477,14.517000000000001,6.577999999999999,C,8.762,5-15
5965,Female,Yes,35.0,Yes,Doctor,0.0,average,3.0,6.0,11.503,6.426,9.06,3.052,C,7.51,5-15
5966,Female,Yes,52.0,Yes,Artist,0.0,average,2.0,6.0,9.921,4.215,9.876,14.504000000000001,C,9.629,5-15
5967,Female,Yes,68.0,Yes,Lawyer,0.0,average,3.0,6.0,14.76,3.764,3.972,6.7,C,7.2989999999999995,5-15
5968,Female,No,28.0,Yes,Healthcare,1.0,low,1.0,3.0,5.879,8.684,6.765,3.835,A,6.291,5-15
5969,Male,No,49.0,Yes,Entertainment,0.0,low,1.0,2.0,2.4,1.493,3.864,-3.444,B,1.078,-5
5970,Male,Yes,40.0,Yes,Artist,0.0,average,2.0,4.0,15.258,5.507999999999999,15.82,7.834,C,11.105,5-15
5971,Male,Yes,53.0,Yes,Artist,9.0,average,2.0,6.0,-1.013,1.7530000000000001,6.954,-4.1339999999999995,B,0.89,-5
5972,Female,Yes,70.0,No,Engineer,7.0,low,1.0,3.0,1.232,1.734,6.4079999999999995,-0.5479999999999999,B,2.206,-5
5973,Female,No,43.0,Yes,Artist,8.0,low,4.0,6.0,6.024,2.659,3.438,6.513999999999999,D,4.659,-5
5974,Male,Yes,83.0,Yes,Executive,0.0,high,2.0,6.0,6.855,3.888,1.76,5.396,A,4.475,-5
5975,Female,No,25.0,Yes,Entertainment,9.0,low,2.0,6.0,3.1180000000000003,1.357,7.756,5.774,A,4.501,-5
5976,Male,Yes,45.0,Yes,Artist,0.0,average,4.0,6.0,11.744000000000002,10.744000000000002,11.193,8.289,C,10.493,5-15
5977,Female,No,29.0,Yes,Engineer,1.0,average,1.0,6.0,4.17,7.3389999999999995,5.412999999999999,4.686,A,5.402,5-15
5978,Female,Yes,65.0,Yes,Lawyer,0.0,low,1.0,6.0,8.578,4.171,2.8789999999999996,1.798,A,4.356,-5
5979,Female,Yes,46.0,Yes,Artist,0.0,high,4.0,6.0,5.796,2.804,3.835,-1.294,B,2.785,-5
5980,Male,Yes,59.0,Yes,Artist,8.0,low,1.0,6.0,-3.153,1.8430000000000002,1.151,5.61,B,1.3630000000000002,-5
5981,Female,No,30.0,Yes,Healthcare,0.0,low,2.0,6.0,14.062000000000001,0.193,4.54,17.257,C,9.013,5-15
5982,Male,Yes,29.0,No,Healthcare,5.0,low,2.0,6.0,3.306,-0.9,2.191,-0.47,D,1.032,-5
5983,Male,Yes,58.0,Yes,Artist,9.0,low,1.0,6.0,5.747999999999999,0.56,6.103,-5.454,B,1.739,-5
5984,Male,Yes,71.0,No,Artist,1.0,low,5.0,6.0,9.703,17.455,11.056,11.798,C,12.503,5-15
5985,Male,Yes,53.0,No,Executive,1.0,low,5.0,6.0,3.866,3.071,6.29,2.384,A,3.903,-5
5986,Male,Yes,36.0,Yes,Doctor,8.0,average,4.0,3.0,16.249000000000002,4.379,2.9010000000000002,9.224,C,8.187999999999999,5-15
5987,Male,No,33.0,No,Engineer,0.0,low,4.0,1.0,8.392000000000001,10.469000000000001,1.7690000000000001,-3.165,D,4.3660000000000005,-5
5988,Male,No,32.0,Yes,Engineer,0.0,low,3.0,4.0,-3.895,2.614,2.782,-2.041,B,-0.135,-5
5989,Male,Yes,41.0,Yes,Engineer,1.0,average,5.0,6.0,14.277000000000001,7.638,7.1579999999999995,13.259,C,10.583,5-15
5990,Female,No,49.0,Yes,Entertainment,0.0,low,1.0,3.0,12.19,3.7510000000000003,12.099,-6.5920000000000005,D,5.362,5-15
5991,Male,Yes,84.0,No,Lawyer,1.0,high,2.0,6.0,-1.517,7.2620000000000005,1.4340000000000002,0.8690000000000001,B,2.012,-5
5992,Male,Yes,30.0,Yes,Healthcare,0.0,low,4.0,6.0,7.205,6.776,3.3819999999999997,5.0280000000000005,A,5.598,5-15
5993,Female,Yes,41.0,Yes,Artist,5.0,high,3.0,5.0,-1.317,4.905,8.071,-1.305,B,2.588,-5
5994,Male,No,25.0,No,Healthcare,4.0,low,5.0,6.0,15.895,3.633,8.312999999999999,14.835999999999999,D,10.669,5-15
5995,Male,Yes,26.0,Yes,Healthcare,9.0,high,3.0,2.0,11.047,-0.882,4.256,9.29,D,5.928,5-15
5996,Female,No,27.0,No,Doctor,0.0,low,5.0,3.0,8.439,3.99,4.71,0.5820000000000001,A,4.43,-5
5997,Female,Yes,80.0,Yes,Lawyer,0.0,low,1.0,6.0,13.335,9.177999999999999,9.994,5.88,C,9.597000000000001,5-15
5998,Female,No,28.0,Yes,Healthcare,1.0,low,3.0,2.0,5.654,2.0,8.139,9.587,D,6.345,5-15
5999,Female,Yes,66.0,Yes,Artist,0.0,low,2.0,6.0,14.845,1.3230000000000002,10.905999999999999,3.949,C,7.756,5-15
6000,Male,Yes,58.0,No,Executive,1.0,high,5.0,6.0,-2.546,6.7139999999999995,0.625,1.1,B,1.473,-5
6001,Female,No,42.0,Yes,Doctor,0.0,low,3.0,6.0,1.4280000000000002,2.295,10.138,-2.499,B,2.84,-5
6002,Female,No,37.0,Yes,Artist,0.0,low,3.0,6.0,4.543,4.592,5.787999999999999,-4.399,B,2.6310000000000002,-5
6003,Male,Yes,49.0,Yes,Artist,0.0,average,1.0,6.0,16.32,4.435,9.929,12.927999999999999,C,10.902999999999999,5-15
6004,Male,No,39.0,Yes,Entertainment,3.0,average,2.0,1.0,8.538,2.9589999999999996,5.192,4.922,A,5.403,5-15
6005,Female,No,21.0,No,Healthcare,1.0,low,5.0,6.0,6.897,4.254,3.2889999999999997,9.732000000000001,D,6.042999999999999,5-15
6006,Male,Yes,40.0,No,Lawyer,0.0,low,3.0,6.0,9.726,6.6979999999999995,8.844,10.607000000000001,C,8.969,5-15
6007,Female,Yes,50.0,Yes,Artist,1.0,high,5.0,6.0,14.097000000000001,8.289,13.482000000000001,13.870999999999999,C,12.435,5-15
6008,Male,Yes,37.0,Yes,Entertainment,8.0,average,2.0,3.0,6.495,8.074,5.768,4.12,B,6.114,5-15
6009,Male,Yes,61.0,No,Entertainment,1.0,low,2.0,6.0,3.74,2.8310000000000004,5.763,3.222,A,3.889,-5
6010,Male,Yes,52.0,Yes,Executive,1.0,high,4.0,1.0,15.212,-2.068,8.7,4.149,C,6.497999999999999,5-15
6011,Female,No,23.0,No,Healthcare,1.0,low,4.0,6.0,8.609,-1.943,8.356,-0.435,D,3.647,-5
6012,Male,Yes,35.0,Yes,Artist,1.0,average,3.0,2.0,16.250999999999998,3.509,13.003,-0.021,C,8.185,5-15
6013,Female,No,27.0,Yes,Engineer,9.0,low,7.0,3.0,16.969,6.046,10.35,16.641,C,12.502,5-15
6014,Male,No,43.0,Yes,Artist,1.0,low,2.0,6.0,5.934,3.8369999999999997,8.695,2.741,A,5.3020000000000005,5-15
6015,Female,No,35.0,No,Entertainment,1.0,average,1.0,6.0,-0.574,1.357,3.969,0.1,B,1.213,-5
6016,Female,Yes,52.0,No,Executive,1.0,low,1.0,3.0,4.927,4.516,6.406000000000001,1.944,A,4.448,-5
6017,Male,Yes,31.0,No,Doctor,1.0,average,2.0,6.0,2.238,1.829,7.395,3.7319999999999998,D,3.798,-5
6018,Female,No,40.0,Yes,Doctor,0.0,low,3.0,4.0,6.181,4.8580000000000005,4.157,4.123,A,4.83,-5
6019,Male,Yes,48.0,Yes,Executive,0.0,high,4.0,6.0,19.362000000000002,12.077,20.074,11.234000000000002,C,15.687000000000001,15+
6020,Male,No,26.0,No,Artist,8.0,low,5.0,5.0,5.422999999999999,7.51,5.612,4.087,A,5.6579999999999995,5-15
6021,Female,No,49.0,Yes,Artist,1.0,low,2.0,2.0,8.898,15.63,10.463,2.656,C,9.412,5-15
6022,Male,No,37.0,Yes,Entertainment,0.0,low,1.0,6.0,5.205,2.7910000000000004,3.6060000000000003,4.779,A,4.095,-5
6023,Male,No,30.0,No,Executive,13.0,average,4.0,3.0,11.22,-0.29100000000000004,14.829,4.849,D,7.652,5-15
6024,Male,No,43.0,No,Entertainment,0.0,average,1.0,4.0,8.058,5.399,6.2379999999999995,-0.873,D,4.706,-5
6025,Female,No,42.0,Yes,Artist,0.0,low,3.0,6.0,9.988,6.2379999999999995,10.779000000000002,8.959,C,8.991,5-15
6026,Male,Yes,60.0,Yes,Artist,0.0,average,2.0,6.0,18.051,8.175,7.78,11.133,C,11.285,5-15
6027,Male,Yes,71.0,No,Executive,1.0,high,3.0,1.0,3.84,5.102,4.657,3.5010000000000003,A,4.275,-5
6028,Female,No,23.0,No,Healthcare,4.0,average,7.0,3.0,4.882,0.335,1.156,9.455,D,3.957,-5
6029,Male,Yes,81.0,Yes,Lawyer,9.0,low,1.0,6.0,4.07,2.477,5.682,0.9390000000000001,B,3.292,-5
6030,Female,Yes,45.0,Yes,Engineer,2.0,low,1.0,4.0,10.557,3.488,5.2620000000000005,4.12,A,5.857,5-15
6031,Male,No,33.0,Yes,Artist,1.0,low,2.0,6.0,16.2,9.762,5.237,4.876,C,9.019,5-15
6032,Male,No,25.0,No,Entertainment,8.0,low,2.0,4.0,5.937,0.37799999999999995,7.182,5.175,D,4.668,-5
6033,Male,Yes,38.0,No,Executive,1.0,average,5.0,2.0,-1.349,3.2510000000000003,3.6860000000000004,1.6580000000000001,B,1.8119999999999998,-5
6034,Male,Yes,25.0,Yes,Executive,8.0,high,2.0,6.0,4.396,3.405,2.266,3.0660000000000003,A,3.283,-5
6035,Male,Yes,62.0,Yes,Artist,1.0,high,2.0,6.0,4.446000000000001,4.066,7.615,1.8969999999999998,B,4.506,-5
6036,Male,Yes,45.0,Yes,Artist,1.0,low,4.0,3.0,-2.555,3.426,5.242999999999999,-3.262,B,0.713,-5
6037,Female,No,63.0,Yes,Artist,1.0,low,2.0,6.0,6.209,7.801,1.37,3.1430000000000002,B,4.631,-5
6038,Female,Yes,39.0,Yes,Artist,0.0,high,2.0,6.0,5.073,4.5169999999999995,7.405,3.028,A,5.006,5-15
6039,Female,No,25.0,No,Engineer,1.0,low,1.0,6.0,4.03,2.64,4.6930000000000005,3.819,B,3.795,-5
6040,Female,No,67.0,Yes,Artist,0.0,low,1.0,7.0,3.898,1.7819999999999998,2.025,4.906000000000001,B,3.153,-5
6041,Male,Yes,81.0,Yes,Entertainment,1.0,low,1.0,6.0,1.864,1.262,7.437,13.435,D,6.0,5-15
6042,Male,No,31.0,Yes,Artist,1.0,low,4.0,7.0,7.926,13.343,9.786,12.877,C,10.982999999999999,5-15
6043,Male,No,22.0,No,Healthcare,1.0,low,4.0,6.0,13.83,6.43,7.439,1.646,D,7.336,5-15
6044,Female,No,33.0,No,Engineer,1.0,low,2.0,4.0,4.688,0.8540000000000001,-0.608,0.6859999999999999,B,1.405,-5
6045,Female,Yes,42.0,No,Artist,8.0,high,5.0,6.0,3.884,9.463,3.228,2.9210000000000003,B,4.874,-5
6046,Male,Yes,25.0,No,Executive,4.0,average,8.0,4.0,3.753,6.204,7.079,6.0520000000000005,D,5.772,5-15
6047,Male,Yes,66.0,Yes,Artist,1.0,average,2.0,6.0,12.845999999999998,1.9480000000000002,10.665999999999999,6.537999999999999,C,7.999,5-15
6048,Female,Yes,41.0,Yes,Artist,1.0,high,2.0,6.0,1.78,6.263,-0.24,-0.273,B,1.882,-5
6049,Female,Yes,40.0,Yes,Artist,1.0,low,1.0,6.0,13.093,2.7260000000000004,7.2589999999999995,6.115,D,7.297999999999999,5-15
6050,Female,Yes,50.0,Yes,Artist,0.0,average,2.0,6.0,9.587,0.363,10.321,4.974,C,6.311,5-15
6051,Female,No,31.0,No,Entertainment,9.0,low,4.0,6.0,10.987,9.23,14.509,11.37,C,11.524000000000001,5-15
6052,Female,Yes,63.0,Yes,Artist,0.0,average,2.0,6.0,16.855999999999998,10.007,8.687999999999999,8.77,C,11.08,5-15
6053,Male,Yes,57.0,No,Executive,0.0,high,4.0,6.0,7.975,3.055,10.255,2.803,A,6.022,5-15
6054,Female,No,40.0,Yes,Artist,0.0,low,1.0,6.0,4.061,6.001,3.8169999999999997,4.623,A,4.626,-5
6055,Male,Yes,39.0,No,Executive,1.0,high,4.0,3.0,4.763999999999999,2.608,10.235,6.397,D,6.001,5-15
6056,Female,Yes,45.0,Yes,Artist,8.0,high,3.0,6.0,-0.597,8.639,1.531,1.614,B,2.7969999999999997,-5
6057,Female,No,32.0,No,Healthcare,0.0,low,3.0,7.0,9.69,0.672,3.2260000000000004,-1.561,D,3.0069999999999997,-5
6058,Male,No,25.0,Yes,Healthcare,1.0,low,3.0,6.0,14.775,9.275,4.438,-0.938,D,6.888,5-15
6059,Female,No,22.0,No,Healthcare,0.0,average,4.0,4.0,10.019,-0.312,7.066,10.25,D,6.756,5-15
6060,Female,No,38.0,Yes,Artist,1.0,low,3.0,6.0,7.221,1.6059999999999999,5.995,3.1639999999999997,A,4.496,-5
6061,Male,Yes,37.0,Yes,Artist,9.0,average,2.0,6.0,15.882,8.241,14.489,3.8369999999999997,C,10.612,5-15
6062,Male,Yes,78.0,No,Lawyer,1.0,high,2.0,2.0,3.906,4.287,4.164,0.08800000000000001,A,3.111,-5
6063,Female,Yes,37.0,Yes,Artist,2.0,average,2.0,6.0,6.936,-1.9609999999999999,6.171,-1.548,B,2.4,-5
6064,Male,Yes,43.0,Yes,Healthcare,5.0,average,2.0,6.0,8.656,12.134,1.839,7.327999999999999,D,7.489,5-15
6065,Male,No,23.0,No,Healthcare,1.0,low,4.0,6.0,16.42,6.875,2.226,8.332,D,8.463,5-15
6066,Male,Yes,43.0,Yes,Artist,2.0,average,2.0,6.0,14.072000000000001,7.821000000000001,11.777999999999999,7.034,C,10.176,5-15
6067,Male,Yes,71.0,No,Lawyer,3.0,high,2.0,6.0,3.787,2.7710000000000004,4.859,8.418,D,4.959,-5
6068,Female,Yes,38.0,Yes,Artist,8.0,low,1.0,6.0,10.217,8.887,2.454,2.556,D,6.028,5-15
6069,Female,No,27.0,Yes,Healthcare,0.0,low,3.0,6.0,4.416,-4.72,1.739,6.227,D,1.916,-5
6070,Male,Yes,48.0,Yes,Executive,9.0,high,4.0,6.0,-0.741,3.097,5.3,3.7880000000000003,B,2.861,-5
6071,Female,No,35.0,Yes,Engineer,1.0,low,2.0,6.0,9.743,-0.023,5.649,6.06,D,5.357,5-15
6072,Male,Yes,53.0,Yes,Artist,1.0,average,3.0,6.0,16.495,10.027000000000001,13.947000000000001,-1.016,C,9.863,5-15
6073,Female,No,28.0,Yes,Marketing,0.0,low,2.0,6.0,12.433,1.959,7.064,2.234,D,5.922000000000001,5-15
6074,Male,No,22.0,No,Healthcare,1.0,low,6.0,4.0,1.669,0.5589999999999999,3.727,4.829,D,2.696,-5
6075,Male,No,27.0,Yes,Healthcare,1.0,low,3.0,6.0,10.947000000000001,3.773,4.521,1.011,D,5.063,5-15
6076,Female,Yes,43.0,Yes,Artist,3.0,average,2.0,6.0,15.527000000000001,4.5680000000000005,12.957,9.081,C,10.533,5-15
6077,Male,Yes,68.0,Yes,Lawyer,1.0,high,2.0,6.0,6.156000000000001,4.534,0.39799999999999996,5.254,B,4.085,-5
6078,Male,Yes,28.0,No,Doctor,0.0,average,2.0,6.0,6.386,5.71,3.1460000000000004,6.5889999999999995,A,5.457999999999999,5-15
6079,Female,Yes,48.0,Yes,Doctor,1.0,average,6.0,4.0,8.746,2.4019999999999997,0.583,-4.204,B,1.882,-5
6080,Male,Yes,42.0,Yes,Artist,14.0,low,2.0,6.0,4.6739999999999995,2.866,4.496,3.074,A,3.778,-5
6081,Female,No,38.0,Yes,Healthcare,0.0,average,4.0,6.0,4.974,4.8260000000000005,8.269,5.0680000000000005,A,5.784,5-15
6082,Female,No,42.0,Yes,Engineer,6.0,low,3.0,6.0,12.35,2.0980000000000003,12.752,-0.41700000000000004,D,6.696000000000001,5-15
6083,Male,No,43.0,Yes,Entertainment,1.0,low,2.0,6.0,0.812,4.181,5.555,5.251,B,3.95,-5
6084,Female,Yes,46.0,Yes,Artist,1.0,average,2.0,2.0,12.855,6.55,19.320999999999998,11.765999999999998,C,12.623,5-15
6085,Female,No,43.0,Yes,Engineer,1.0,average,2.0,6.0,-0.316,4.773,6.843999999999999,1.187,B,3.122,-5
6086,Female,No,28.0,Yes,Healthcare,1.0,low,6.0,6.0,7.407,5.8229999999999995,8.173,6.183,D,6.896,5-15
6087,Female,Yes,48.0,Yes,Engineer,0.0,average,4.0,6.0,1.351,9.43,1.975,3.255,B,4.003,-5
6088,Male,Yes,82.0,No,Lawyer,1.0,high,2.0,6.0,9.677,8.012,8.44,2.41,A,7.135,5-15
6089,Male,Yes,49.0,Yes,Artist,1.0,low,2.0,6.0,15.737,0.408,9.835,16.992,C,10.743,5-15
6090,Female,Yes,41.0,Yes,Artist,0.0,average,2.0,6.0,10.17,13.864,14.585,8.061,C,11.67,5-15
6091,Male,Yes,66.0,Yes,Entertainment,0.0,average,2.0,6.0,5.9910000000000005,2.448,1.161,5.369,B,3.742,-5
6092,Male,No,22.0,No,Healthcare,0.0,low,5.0,2.0,16.457,9.852,4.175,6.2139999999999995,D,9.174,5-15
6093,Female,No,31.0,Yes,Healthcare,9.0,average,3.0,3.0,11.554,7.712999999999999,2.772,2.228,D,6.067,5-15
6094,Female,Yes,49.0,Yes,Artist,3.0,average,5.0,6.0,16.521,4.258,6.002000000000001,3.5610000000000004,C,7.586,5-15
6095,Male,Yes,77.0,No,Lawyer,1.0,high,2.0,6.0,4.925,4.843,5.316,5.072,A,5.039,5-15
6096,Male,No,41.0,Yes,Entertainment,0.0,low,2.0,3.0,1.4409999999999998,4.448,2.929,-2.294,B,1.631,-5
6097,Male,Yes,78.0,No,Entertainment,0.0,low,1.0,6.0,9.606,1.128,-1.7169999999999999,-4.385,D,1.158,-5
6098,Male,No,41.0,Yes,Artist,7.0,low,1.0,6.0,9.371,4.852,5.2,5.216,A,6.16,5-15
6099,Female,Yes,39.0,Yes,Artist,3.0,average,2.0,6.0,12.696,-2.6510000000000002,-1.5759999999999998,7.49,C,3.99,-5
6100,Male,Yes,50.0,Yes,Executive,0.0,high,3.0,6.0,0.971,4.837,10.174,-3.6639999999999997,B,3.08,-5
6101,Male,Yes,35.0,Yes,Artist,3.0,average,2.0,6.0,11.558,5.155,16.453,-0.92,C,8.061,5-15
6102,Female,Yes,52.0,Yes,Doctor,1.0,average,3.0,6.0,0.6809999999999999,0.846,4.812,-0.8740000000000001,B,1.3659999999999999,-5
6103,Female,Yes,50.0,Yes,Engineer,4.0,average,4.0,3.0,4.455,5.707000000000001,5.402,3.196,A,4.69,-5
6104,Male,Yes,52.0,No,Engineer,1.0,low,1.0,2.0,2.9989999999999997,-2.314,5.869,-0.624,D,1.482,-5
6105,Male,Yes,63.0,No,Healthcare,0.0,average,4.0,4.0,3.407,8.13,3.3989999999999996,0.8009999999999999,B,3.9339999999999997,-5
6106,Female,Yes,41.0,Yes,Homemaker,1.0,average,4.0,2.0,3.159,7.608,12.008,2.7039999999999997,C,6.37,5-15
6107,Female,No,38.0,No,Artist,4.0,low,2.0,6.0,6.071000000000001,5.375,6.841,4.137,A,5.606,5-15
6108,Male,No,32.0,No,Doctor,2.0,low,2.0,6.0,11.645999999999999,0.024,4.166,4.192,D,5.007,5-15
6109,Male,No,31.0,No,Healthcare,0.0,average,6.0,6.0,4.335,11.599,6.354,3.445,D,6.433,5-15
6110,Male,Yes,36.0,No,Executive,1.0,high,3.0,6.0,4.703,1.078,2.93,-2.395,B,1.579,-5
6111,Male,Yes,67.0,Yes,Artist,0.0,low,1.0,6.0,10.300999999999998,-1.726,3.01,13.174000000000001,D,6.19,5-15
6112,Male,No,41.0,Yes,Entertainment,1.0,low,1.0,6.0,6.739,5.127000000000001,-0.927,7.861000000000001,A,4.7,-5
6113,Male,Yes,53.0,Yes,Entertainment,8.0,average,4.0,6.0,8.964,11.843,8.436,9.402000000000001,C,9.661,5-15
6114,Male,Yes,51.0,Yes,Artist,0.0,low,1.0,3.0,6.45,1.8159999999999998,9.254,3.275,B,5.199,5-15
6115,Male,Yes,56.0,No,Executive,0.0,average,2.0,4.0,3.682,3.3939999999999997,5.727,2.551,A,3.839,-5
6116,Female,Yes,45.0,Yes,Artist,1.0,high,3.0,6.0,1.103,1.155,0.765,3.1430000000000002,B,1.5419999999999998,-5
6117,Male,Yes,72.0,Yes,Executive,1.0,high,4.0,6.0,1.275,2.2640000000000002,2.8819999999999997,-3.5810000000000004,B,0.71,-5
6118,Female,Yes,42.0,Yes,Artist,2.0,average,2.0,6.0,16.319000000000003,14.245999999999999,15.069,4.916,C,12.638,5-15
6119,Female,Yes,26.0,No,Homemaker,9.0,average,2.0,3.0,7.928999999999999,6.111000000000001,4.535,7.749,A,6.581,5-15
6120,Female,No,29.0,No,Entertainment,9.0,low,3.0,2.0,5.181,6.926,7.17,4.474,A,5.938,5-15
6121,Male,No,37.0,Yes,Entertainment,1.0,low,2.0,3.0,4.843999999999999,8.088,4.18,3.12,A,5.058,5-15
6122,Male,No,18.0,No,Healthcare,1.0,average,4.0,3.0,9.514,12.578,4.975,4.539,D,7.902,5-15
6123,Male,No,29.0,No,Marketing,1.0,low,7.0,6.0,3.688,8.071,2.426,-1.5530000000000002,D,3.158,-5
6124,Female,No,40.0,Yes,Lawyer,0.0,low,1.0,6.0,10.18,0.71,8.972999999999999,9.638,D,7.375,5-15
6125,Female,No,19.0,No,Healthcare,1.0,low,5.0,6.0,10.299000000000001,4.725,11.839,9.845,D,9.177,5-15
6126,Male,Yes,46.0,Yes,Artist,5.0,average,2.0,3.0,10.725,0.297,7.327000000000001,7.603,C,6.4879999999999995,5-15
6127,Male,Yes,53.0,No,Executive,1.0,high,4.0,6.0,6.697,2.6,4.584,2.7969999999999997,A,4.17,-5
6128,Female,Yes,50.0,Yes,Artist,0.0,low,1.0,6.0,0.6729999999999999,-1.043,-1.455,3.577,B,0.43799999999999994,-5
6129,Female,No,23.0,No,Healthcare,0.0,low,4.0,7.0,11.265999999999998,7.567,9.705,11.629000000000001,D,10.042,5-15
6130,Female,Yes,61.0,Yes,Artist,0.0,average,2.0,4.0,-0.16699999999999998,6.602,4.406000000000001,2.229,B,3.2680000000000002,-5
6131,Male,Yes,27.0,Yes,Doctor,9.0,average,2.0,6.0,5.233,4.135,7.321000000000001,6.614,A,5.8260000000000005,5-15
6132,Female,Yes,83.0,Yes,Lawyer,1.0,low,1.0,6.0,9.356,8.677,11.965,2.984,C,8.246,5-15
6133,Male,Yes,32.0,Yes,Healthcare,5.0,low,2.0,6.0,9.29,1.5859999999999999,2.271,8.902999999999999,D,5.5120000000000005,5-15
6134,Male,Yes,58.0,Yes,Artist,1.0,average,5.0,6.0,6.257000000000001,4.896,6.364,5.558,B,5.769,5-15
6135,Male,Yes,67.0,Yes,Doctor,1.0,average,3.0,6.0,5.2620000000000005,3.739,4.093,16.361,C,7.364,5-15
6136,Female,No,19.0,No,Healthcare,8.0,average,5.0,3.0,11.924000000000001,2.316,7.796,3.4530000000000003,D,6.372000000000001,5-15
6137,Male,Yes,88.0,Yes,Lawyer,0.0,average,2.0,6.0,9.632,4.779,3.8489999999999998,3.668,A,5.482,5-15
6138,Male,Yes,35.0,Yes,Artist,7.0,low,2.0,6.0,6.61,3.3930000000000002,4.217,6.7010000000000005,A,5.23,5-15
6139,Female,Yes,35.0,Yes,Artist,9.0,average,4.0,6.0,2.716,7.236000000000001,1.061,4.185,B,3.8,-5
6140,Female,Yes,27.0,No,Healthcare,0.0,low,3.0,6.0,3.142,-4.566,8.272,0.33399999999999996,D,1.796,-5
6141,Male,Yes,35.0,Yes,Executive,4.0,high,3.0,6.0,3.158,2.097,5.018,1.851,B,3.031,-5
6142,Female,No,20.0,No,Healthcare,2.0,low,3.0,4.0,11.543,-3.299,8.516,5.982,D,5.685,5-15
6143,Male,Yes,41.0,No,Entertainment,12.0,average,3.0,4.0,6.718,5.7589999999999995,6.202999999999999,6.6610000000000005,A,6.335,5-15
6144,Female,No,33.0,No,Healthcare,1.0,low,6.0,3.0,12.874,13.833,8.115,9.799,C,11.155,5-15
6145,Male,Yes,58.0,Yes,Artist,0.0,low,1.0,6.0,13.873,13.038,14.539000000000001,5.2989999999999995,C,11.687000000000001,5-15
6146,Male,Yes,86.0,No,Executive,0.0,high,2.0,6.0,1.77,5.744,8.012,2.9189999999999996,A,4.611000000000001,-5
6147,Male,Yes,40.0,No,Engineer,7.0,average,5.0,4.0,15.75,3.32,14.777000000000001,1.784,D,8.908,5-15
6148,Male,No,32.0,Yes,Artist,0.0,low,3.0,3.0,6.611000000000001,8.867,11.049000000000001,-0.401,D,6.532,5-15
6149,Male,No,20.0,No,Healthcare,0.0,low,3.0,6.0,12.729000000000001,4.822,4.869,7.3229999999999995,D,7.436,5-15
6150,Male,No,32.0,No,Artist,0.0,average,4.0,6.0,14.753,4.776,12.579,4.805,D,9.228,5-15
6151,Female,Yes,69.0,No,Artist,0.0,high,3.0,6.0,9.736,4.474,16.874000000000002,12.505999999999998,C,10.898,5-15
6152,Female,No,35.0,Yes,Entertainment,9.0,low,4.0,6.0,13.247,10.134,15.945,6.566,C,11.472999999999999,5-15
6153,Female,No,72.0,Yes,Lawyer,1.0,low,2.0,6.0,6.484,5.617999999999999,7.546,0.01,D,4.914,-5
6154,Female,Yes,37.0,Yes,Artist,0.0,low,1.0,6.0,11.734000000000002,8.871,10.569,4.281000000000001,C,8.863999999999999,5-15
6155,Male,No,22.0,No,Healthcare,0.0,low,3.0,4.0,5.959,10.639000000000001,6.942,7.485,D,7.756,5-15
6156,Female,No,25.0,No,Healthcare,0.0,low,3.0,6.0,5.6370000000000005,0.682,1.561,3.728,D,2.9019999999999997,-5
6157,Male,No,33.0,Yes,Healthcare,4.0,low,1.0,6.0,12.475,2.537,8.796,5.364,D,7.292999999999999,5-15
6158,Male,Yes,40.0,No,Executive,0.0,average,4.0,4.0,14.843,1.64,7.722,-0.483,D,5.93,5-15
6159,Female,Yes,55.0,Yes,Artist,1.0,low,2.0,6.0,9.925,4.532,14.324000000000002,10.455,C,9.809,5-15
6160,Male,Yes,23.0,No,Executive,1.0,high,9.0,6.0,4.546,4.372,7.129,7.898,A,5.986000000000001,5-15
6161,Female,Yes,40.0,No,Doctor,1.0,high,1.0,4.0,6.29,8.812000000000001,9.267999999999999,6.899,D,7.817,5-15
6162,Male,Yes,69.0,No,Doctor,0.0,average,3.0,6.0,4.636,4.52,6.9479999999999995,-1.031,B,3.7680000000000002,-5
6163,Female,Yes,73.0,No,Lawyer,0.0,average,2.0,6.0,14.305,9.922,18.564,7.047000000000001,C,12.459000000000001,5-15
6164,Female,No,20.0,No,Marketing,1.0,low,3.0,3.0,6.403,4.595,2.397,-0.816,B,3.145,-5
6165,Female,No,53.0,Yes,Artist,1.0,low,1.0,6.0,1.745,0.228,1.935,5.041,B,2.237,-5
6166,Female,Yes,46.0,Yes,Artist,0.0,average,4.0,1.0,5.941,4.224,8.112,3.616,A,5.473,5-15
6167,Female,Yes,53.0,Yes,Engineer,0.0,low,4.0,1.0,1.9580000000000002,1.13,2.451,3.918,B,2.364,-5
