ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
462588.0,Male,Yes,41.0,No,Entertainment,12.0,Average,3.0,4.0,6.718,5.759,6.203,6.661,A
466102.0,Female,No,33.0,No,Healthcare,1.0,Low,6.0,3.0,12.874,13.833,8.115,9.799,C
464482.0,Male,Yes,58.0,Yes,Artist,0.0,Low,1.0,6.0,13.873,13.038,14.539,5.299,C
463078.0,Male,Yes,86.0,No,Executive,0.0,High,2.0,6.0,1.77,5.744,8.012,2.919,A
464646.0,Male,Yes,,No,Engineer,7.0,average,5.0,4.0,15.75,3.32,14.777,1.784,D
461151.0,Male,No,32.0,Yes,Artist,0.0,Low,3.0,3.0,6.611,8.867,11.049,-0.401,D
466397.0,Male,No,20.0,No,Healthcare,0.0,Low,3.0,,12.729,4.822,4.869,7.323,D
463743.0,Male,No,32.0,No,Artist,0.0,average,4.0,6.0,14.753,4.776,12.579,4.805,D
467753.0,Female,Yes,69.0,No,Artist,0.0,High,,6.0,9.736,4.474,16.874,12.506,C
465666.0,Female,No,35.0,Yes,Entertainment,9.0,Low,4.0,6.0,13.247,10.134,15.945,6.566,C
463105.0,Female,No,72.0,Yes,Lawyer,1.0,Low,2.0,6.0,6.484,5.618,7.546,0.01,D
465280.0,Female,Yes,37.0,Yes,Artist,0.0,Low,1.0,6.0,11.734,8.871,10.569,4.281,C
466811.0,Male,No,22.0,No,Healthcare,0.0,Low,,4.0,5.959,10.639,6.942,7.485,D
467158.0,Female,No,25.0,No,Healthcare,0.0,Low,,6.0,5.637,0.682,1.561,3.728,D
465578.0,Male,No,33.0,Yes,Healthcare,4.0,Low,1.0,6.0,12.475,2.537,8.796,5.364,D
466560.0,Male,Yes,40.0,No,Executive,0.0,Average,4.0,4.0,14.843,1.64,7.722,-0.483,D
459897.0,Female,Yes,55.0,Yes,Artist,1.0,Low,2.0,6.0,9.925,4.532,14.324,10.455,C
466440.0,Male,Yes,23.0,No,Executive,1.0,High,9.0,6.0,4.546,4.372,7.129,7.898,A
464647.0,Female,Yes,,No,Doctor,1.0,High,1.0,4.0,6.29,8.812,9.268,6.899,D
460851.0,Male,Yes,69.0,No,Doctor,0.0,Average,3.0,6.0,4.636,4.52,6.948,-1.031,B
467122.0,Female,Yes,73.0,No,Lawyer,0.0,average,2.0,6.0,14.305,9.922,18.564,7.047,C
460222.0,Female,,72.0,Yes,Lawyer,4.0,High,,6.0,5.156,-1.857,9.709,-3.561,D
460462.0,Female,No,20.0,No,Marketing,1.0,Low,3.0,3.0,6.403,4.595,2.397,-0.816,B
459440.0,Female,No,53.0,Yes,Artist,1.0,Low,1.0,6.0,1.745,0.228,1.935,5.041,B
459521.0,Female,Yes,46.0,Yes,Artist,0.0,Average,4.0,1.0,5.941,4.224,8.112,3.616,A
465772.0,Female,Yes,53.0,Yes,Engineer,0.0,Low,4.0,1.0,1.958,1.13,2.451,3.918,B
462218.0,Male,Yes,53.0,No,Executive,0.0,Average,5.0,4.0,0.277,6.068,6.825,1.468,B
467673.0,Male,Yes,50.0,No,Executive,0.0,High,4.0,6.0,4.451,6.123,6.193,-0.087,B
461295.0,Female,Yes,66.0,Yes,Artist,1.0,Average,3.0,6.0,12.316,6.359,8.134,12.857,C
466035.0,Female,Yes,86.0,Yes,Lawyer,1.0,Low,2.0,6.0,4.809,0.844,2.487,5.871,B
459830.0,Female,No,27.0,Yes,Doctor,8.0,average,1.0,6.0,5.627,3.676,4.485,7.16,A
462080.0,Female,No,42.0,Yes,Artist,8.0,Low,1.0,6.0,16.224,7.697,8.355,13.093,C
459330.0,Male,No,33.0,No,Marketing,11.0,average,9.0,,9.61,14.417,-1.996,0.882,D
467058.0,Male,Yes,82.0,No,Executive,1.0,High,2.0,6.0,9.455,1.957,3.621,0.204,B
461122.0,Male,Yes,26.0,No,Entertainment,8.0,Low,2.0,4.0,14.556,5.587,10.113,10.188,D
464886.0,Male,Yes,38.0,Yes,,0.0,Average,4.0,4.0,4.015,3.595,0.987,4.446,B
463697.0,Female,No,32.0,Yes,Artist,6.0,Low,7.0,4.0,5.461,6.344,1.348,3.04,A
460592.0,Male,No,20.0,No,Healthcare,1.0,Low,5.0,3.0,16.8,2.802,3.975,0.757,D
,Male,No,27.0,No,Entertainment,0.0,Low,3.0,2.0,13.391,0.219,11.223,7.624,D
461293.0,Male,No,22.0,No,Healthcare,0.0,average,4.0,6.0,5.001,10.195,7.158,6.416,D
467020.0,Male,Yes,80.0,Yes,Lawyer,0.0,High,3.0,6.0,3.49,2.545,5.793,-3.947,B
461153.0,Female,Yes,32.0,Yes,Artist,,High,3.0,3.0,5.414,3.051,4.033,2.948,A
467175.0,Male,Yes,77.0,Yes,Lawyer,0.0,Low,1.0,6.0,15.203,-0.492,4.502,2.746,D
465154.0,Male,No,22.0,No,Healthcare,1.0,Low,2.0,4.0,9.446,0.786,2.079,11.989,D
466666.0,Female,Yes,32.0,Yes,Healthcare,0.0,Low,2.0,6.0,5.255,8.085,1.918,4.791,A
467583.0,Male,Yes,47.0,Yes,Executive,9.0,Low,,6.0,4.015,5.836,2.289,0.327,B
462859.0,Male,Yes,49.0,Yes,Entertainment,1.0,average,2.0,6.0,2.407,1.765,8.837,2.567,A
467483.0,Male,Yes,55.0,Yes,Executive,0.0,average,9.0,6.0,4.584,5.253,6.79,4.602,A
466950.0,Male,No,28.0,Yes,Entertainment,1.0,Low,2.0,,6.325,-0.572,3.656,3.221,D
463417.0,Male,Yes,59.0,Yes,,,Low,,6.0,9.349,6.165,-4.467,-4.03,B
466884.0,Female,Yes,42.0,No,Doctor,1.0,Low,1.0,6.0,0.973,5.731,4.342,4.94,A
464564.0,Female,No,37.0,Yes,Artist,8.0,Low,,6.0,-0.261,4.916,1.758,-4.032,B
463203.0,Female,No,20.0,No,Healthcare,1.0,Low,3.0,7.0,8.288,2.753,1.438,1.627,D
464716.0,Male,Yes,43.0,Yes,Marketing,0.0,average,6.0,4.0,8.661,4.696,3.645,9.379,D
466162.0,Female,Yes,73.0,Yes,Doctor,0.0,Low,1.0,4.0,5.158,4.115,-1.975,-0.187,B
,Female,No,46.0,No,Engineer,1.0,Low,3.0,3.0,8.107,5.176,3.956,3.773,D
462970.0,Male,Yes,28.0,No,Doctor,0.0,Average,2.0,6.0,1.553,2.699,6.921,0.965,D
463988.0,Female,Yes,35.0,Yes,Entertainment,9.0,Average,2.0,2.0,2.945,2.47,5.551,2.785,A
466500.0,Female,Yes,48.0,Yes,Artist,3.0,average,3.0,4.0,1.88,4.856,-0.749,4.541,B
460826.0,Female,No,32.0,Yes,Artist,0.0,Low,3.0,4.0,9.327,-1.766,13.733,15.684,D
466714.0,Male,Yes,66.0,Yes,Executive,0.0,Average,2.0,6.0,5.599,4.869,12.252,15.527,C
467876.0,Female,Yes,47.0,Yes,Artist,8.0,High,2.0,6.0,18.779,11.042,12.112,4.343,C
465204.0,Male,Yes,28.0,Yes,Healthcare,1.0,average,2.0,6.0,8.049,1.398,2.745,10.057,C
461851.0,Female,Yes,35.0,Yes,Artist,3.0,Average,2.0,6.0,6.751,8.876,8.226,-3.193,C
460823.0,Female,Yes,75.0,Yes,Lawyer,1.0,High,2.0,6.0,1.836,0.076,7.794,0.484,B
459328.0,Male,Yes,48.0,Yes,Executive,1.0,High,3.0,6.0,1.033,-2.721,2.943,3.809,B
466541.0,Male,No,41.0,Yes,Entertainment,1.0,Low,4.0,6.0,6.486,4.79,3.4,5.363,A
461817.0,Female,No,25.0,No,Doctor,1.0,Low,3.0,6.0,10.279,1.574,2.693,3.345,D
459187.0,Female,Yes,52.0,No,Doctor,0.0,average,3.0,4.0,6.958,5.527,2.751,3.566,B
464352.0,Male,Yes,58.0,Yes,Doctor,0.0,Average,2.0,6.0,12.162,9.0,6.363,7.79,C
462752.0,Female,No,26.0,No,Healthcare,,Low,1.0,6.0,6.853,4.431,4.228,4.99,D
459814.0,Female,No,49.0,Yes,Artist,0.0,Low,3.0,2.0,4.681,1.307,5.446,3.181,B
460309.0,Male,No,28.0,Yes,Marketing,9.0,Low,5.0,7.0,2.781,7.694,0.758,5.648,D
467169.0,Male,No,53.0,Yes,Artist,0.0,Low,1.0,6.0,0.699,3.996,9.546,2.044,B
461362.0,Female,No,27.0,Yes,Doctor,0.0,Low,4.0,6.0,9.843,10.647,7.634,7.935,D
462942.0,Female,No,33.0,Yes,Entertainment,0.0,Low,4.0,4.0,5.009,4.636,7.405,3.652,A
463088.0,Female,Yes,89.0,Yes,Lawyer,0.0,High,2.0,6.0,16.619,11.933,12.385,2.559,C
463924.0,Female,No,40.0,Yes,Artist,1.0,Low,1.0,5.0,9.329,3.334,4.856,-0.801,B
462105.0,Male,Yes,47.0,No,Executive,,High,4.0,4.0,3.165,2.54,0.9,1.508,B
462794.0,Male,No,27.0,No,Healthcare,10.0,Low,5.0,6.0,8.583,5.707,0.595,4.856,D
462399.0,Male,Yes,37.0,Yes,Executive,1.0,Low,6.0,6.0,8.954,5.925,12.837,0.045,D
465593.0,Male,Yes,56.0,No,Lawyer,0.0,High,3.0,3.0,4.955,5.399,7.394,5.884,A
465437.0,Male,Yes,48.0,Yes,Executive,2.0,High,5.0,6.0,11.366,14.038,2.535,10.678,C
465457.0,Female,No,32.0,Yes,Engineer,0.0,average,1.0,6.0,4.568,1.212,4.134,5.278,A
463167.0,Male,Yes,39.0,Yes,Doctor,1.0,Average,3.0,6.0,5.482,4.663,9.228,6.645,A
463176.0,Male,Yes,39.0,Yes,Artist,,average,4.0,3.0,-3.422,3.725,2.544,4.742,B
462141.0,Female,No,39.0,Yes,Artist,9.0,Low,1.0,6.0,15.558,3.473,14.783,8.07,C
460760.0,Male,Yes,60.0,No,Artist,1.0,,4.0,3.0,3.332,12.642,0.911,1.844,B
461938.0,Female,No,33.0,Yes,Engineer,9.0,Low,2.0,6.0,3.449,3.676,2.786,4.706,A
465041.0,Female,Yes,50.0,No,Artist,0.0,Average,4.0,4.0,17.267,-0.833,14.387,11.021,C
462896.0,Male,Yes,58.0,Yes,Entertainment,,Low,2.0,6.0,7.785,6.491,1.508,3.904,A
467226.0,Female,No,20.0,No,Entertainment,1.0,average,4.0,6.0,14.363,5.846,3.521,8.64,C
467228.0,Male,No,29.0,Yes,Healthcare,,average,4.0,6.0,19.291,11.403,15.234,8.784,C
459800.0,Female,No,37.0,No,Engineer,0.0,Low,1.0,6.0,7.579,-1.732,4.559,2.073,D
466175.0,Male,Yes,25.0,Yes,Doctor,1.0,Low,2.0,6.0,18.055,12.846,0.389,6.501,C
460212.0,Male,Yes,37.0,Yes,Entertainment,11.0,Low,6.0,6.0,12.87,3.14,-1.743,4.564,D
466912.0,Male,Yes,68.0,Yes,Engineer,0.0,Low,1.0,6.0,2.659,5.574,11.676,3.297,D
460373.0,Male,No,20.0,No,Healthcare,2.0,Low,3.0,6.0,13.508,2.077,7.504,7.788,D
466383.0,Male,,22.0,No,Healthcare,9.0,Low,3.0,4.0,5.414,11.169,11.901,6.919,D
,Female,Yes,30.0,No,Doctor,1.0,,6.0,6.0,4.451,6.937,-0.238,-0.512,B
466596.0,Female,Yes,83.0,Yes,Artist,0.0,High,2.0,6.0,8.861,9.319,12.252,12.999,C
465945.0,Female,No,52.0,Yes,Artist,0.0,Low,1.0,6.0,13.757,6.024,6.276,6.443,D
464825.0,Female,No,19.0,No,Healthcare,7.0,Low,1.0,4.0,12.432,5.982,13.188,-3.76,D
462235.0,Female,Yes,36.0,Yes,Engineer,11.0,Low,2.0,4.0,17.786,4.675,9.588,9.055,C
463477.0,Male,No,31.0,No,Healthcare,1.0,Low,4.0,4.0,10.236,10.378,17.743,8.786,C
465744.0,Male,Yes,51.0,Yes,Artist,0.0,Average,2.0,,9.122,4.719,13.419,3.732,C
467093.0,Female,Yes,53.0,Yes,Artist,8.0,Average,2.0,6.0,5.388,3.619,6.949,3.367,A
464351.0,Female,No,31.0,Yes,Healthcare,1.0,Low,1.0,6.0,9.181,6.893,6.629,1.634,D
466955.0,Male,Yes,57.0,No,Entertainment,0.0,Low,4.0,3.0,2.749,1.835,10.734,0.99,A
,Male,Yes,36.0,Yes,Artist,0.0,Average,5.0,6.0,7.314,5.996,12.413,10.367,C
461519.0,Male,No,35.0,No,Doctor,,Low,3.0,4.0,5.775,0.95,7.734,3.153,A
465885.0,Female,No,41.0,Yes,Marketing,1.0,Low,2.0,6.0,,5.66,1.272,1.007,A
461022.0,Male,Yes,69.0,Yes,Artist,0.0,Low,1.0,3.0,6.401,4.133,5.553,5.539,A
463146.0,Male,Yes,37.0,No,Entertainment,11.0,average,2.0,6.0,-1.244,3.413,-0.569,4.831,B
466807.0,Female,,41.0,Yes,Healthcare,0.0,average,1.0,4.0,,4.877,5.964,2.876,A
459150.0,Female,No,49.0,Yes,Doctor,0.0,Low,1.0,6.0,8.132,3.403,5.648,2.78,A
467114.0,Male,Yes,59.0,Yes,Marketing,0.0,Average,3.0,6.0,2.04,11.674,4.752,2.677,B
466395.0,Female,Yes,37.0,Yes,Doctor,2.0,High,2.0,4.0,8.734,4.042,4.743,4.912,A
465028.0,Female,Yes,68.0,Yes,Lawyer,3.0,High,4.0,6.0,13.105,11.306,11.251,11.637,C
467194.0,Male,No,29.0,No,Entertainment,,Low,3.0,6.0,4.21,2.827,6.948,-2.86,D
464189.0,Female,No,42.0,Yes,Artist,1.0,average,2.0,6.0,4.852,8.742,3.538,4.99,A
466897.0,Male,,52.0,No,Doctor,0.0,High,3.0,6.0,8.733,11.495,-2.409,3.767,D
466043.0,Female,Yes,46.0,Yes,Artist,1.0,Average,4.0,6.0,2.154,5.179,7.242,7.348,B
460585.0,Male,No,49.0,No,Entertainment,1.0,Low,3.0,,6.532,3.858,3.571,-3.599,D
461217.0,Female,No,33.0,Yes,Engineer,1.0,Low,5.0,6.0,7.013,7.583,8.111,3.041,D
465759.0,Male,Yes,33.0,No,Artist,1.0,Low,3.0,4.0,6.977,6.628,3.013,5.576,A
463485.0,Female,No,25.0,No,Engineer,,Low,3.0,6.0,8.534,6.396,4.453,7.967,D
464781.0,Male,No,32.0,No,Marketing,0.0,average,3.0,4.0,1.607,3.1,-1.956,-0.197,D
459425.0,Female,Yes,87.0,Yes,,0.0,High,2.0,6.0,2.987,4.157,5.977,3.065,A
460716.0,Male,Yes,52.0,Yes,Entertainment,0.0,Average,4.0,6.0,2.558,1.99,7.635,-2.102,B
464864.0,Female,No,27.0,No,Engineer,14.0,average,8.0,4.0,9.196,7.837,8.652,8.018,D
467250.0,Male,Yes,63.0,Yes,Entertainment,6.0,average,2.0,6.0,6.173,-0.256,3.286,-1.607,D
460169.0,Female,Yes,89.0,Yes,Lawyer,1.0,High,2.0,2.0,12.173,8.322,17.207,0.593,C
461204.0,Female,Yes,86.0,Yes,Artist,,Low,4.0,0.0,12.309,10.169,7.173,2.355,D
462401.0,Male,Yes,31.0,No,Executive,1.0,Average,2.0,4.0,5.121,9.481,6.713,2.683,D
464290.0,Female,No,41.0,Yes,Artist,0.0,Low,1.0,6.0,11.48,10.595,10.724,2.253,C
462692.0,Female,Yes,35.0,No,Artist,,Average,2.0,6.0,3.378,6.264,0.067,1.22,B
464599.0,Female,Yes,50.0,Yes,Artist,1.0,High,7.0,2.0,-0.162,8.868,8.652,3.374,B
464952.0,Female,Yes,70.0,No,Engineer,0.0,Average,2.0,4.0,0.169,5.442,7.465,-1.265,B
460502.0,Female,Yes,55.0,Yes,Engineer,1.0,Average,3.0,3.0,5.602,3.265,1.56,3.044,B
463897.0,Female,Yes,36.0,Yes,Homemaker,8.0,Average,5.0,6.0,2.65,-3.078,-0.901,3.162,B
464401.0,Female,Yes,66.0,Yes,Lawyer,4.0,Low,1.0,6.0,8.283,2.471,4.43,1.258,B
,Male,,47.0,Yes,Marketing,,High,,3.0,11.46,7.475,-1.789,5.099,D
462621.0,Female,Yes,49.0,No,Engineer,5.0,,5.0,4.0,14.279,6.43,13.46,4.057,D
466092.0,Male,Yes,,Yes,Artist,1.0,Average,4.0,6.0,1.214,-0.304,6.463,-1.296,B
466469.0,Female,No,23.0,No,Healthcare,1.0,Low,4.0,3.0,7.64,5.913,4.822,3.786,D
459804.0,Male,Yes,45.0,No,,3.0,High,4.0,6.0,15.267,5.01,14.069,9.65,C
460548.0,Male,No,33.0,No,Entertainment,1.0,Low,5.0,3.0,12.711,9.184,-1.783,2.75,D
459733.0,Male,Yes,48.0,Yes,Executive,1.0,High,3.0,,1.982,6.733,4.822,5.063,A
466830.0,Male,No,28.0,Yes,Healthcare,5.0,Low,4.0,6.0,5.175,6.757,7.524,2.536,D
466849.0,Female,No,27.0,Yes,Artist,0.0,Low,8.0,4.0,19.739,6.983,9.754,2.739,C
461090.0,Female,Yes,45.0,Yes,Engineer,1.0,Low,3.0,3.0,3.429,8.776,2.42,6.781,D
466531.0,Female,Yes,49.0,Yes,Entertainment,2.0,Average,3.0,6.0,8.638,5.884,7.827,4.621,A
464752.0,Female,Yes,46.0,,Marketing,,Low,1.0,4.0,13.398,11.816,1.03,2.824,D
467378.0,Female,Yes,56.0,Yes,Artist,1.0,Average,2.0,6.0,12.401,1.636,12.513,8.74,C
462830.0,Male,No,21.0,No,Healthcare,,Low,1.0,2.0,19.916,1.206,5.761,7.512,D
461087.0,Female,Yes,29.0,No,Artist,0.0,Average,2.0,3.0,7.12,3.862,1.79,2.535,A
461857.0,Male,No,33.0,No,Entertainment,,Low,3.0,6.0,15.831,18.237,5.921,5.986,C
465754.0,Female,Yes,57.0,Yes,Artist,0.0,Average,4.0,6.0,8.507,10.51,8.121,6.189,C
466708.0,Male,Yes,65.0,No,Entertainment,1.0,average,1.0,6.0,7.539,6.622,5.247,4.156,A
465133.0,Female,Yes,61.0,Yes,Engineer,1.0,Average,5.0,6.0,3.656,3.448,3.076,1.57,B
467266.0,Female,No,32.0,No,Healthcare,0.0,Low,4.0,3.0,15.057,8.626,13.624,9.703,C
464304.0,Male,Yes,35.0,Yes,Artist,1.0,average,1.0,3.0,4.545,4.367,3.139,4.043,A
464393.0,Female,Yes,82.0,Yes,Lawyer,1.0,High,2.0,6.0,7.353,1.756,9.197,-0.225,A
464883.0,Female,Yes,,No,Engineer,1.0,Low,4.0,4.0,5.615,7.121,2.605,2.397,A
464002.0,Female,No,26.0,No,Engineer,0.0,average,5.0,0.0,7.088,6.462,6.387,4.754,A
465203.0,Male,No,32.0,Yes,Healthcare,2.0,Low,3.0,6.0,17.581,5.228,7.415,5.349,C
,Female,Yes,81.0,Yes,Lawyer,1.0,average,2.0,6.0,3.726,15.698,2.323,12.585,C
,Male,No,49.0,Yes,Artist,0.0,Low,1.0,6.0,1.725,1.287,5.177,0.451,B
461408.0,Male,Yes,46.0,Yes,Marketing,1.0,Low,3.0,6.0,11.966,0.891,7.61,3.741,D
459545.0,Female,No,20.0,No,Doctor,,Low,4.0,6.0,14.045,1.917,-0.039,2.983,D
460737.0,Male,,66.0,Yes,Artist,0.0,Low,,3.0,7.705,5.174,4.656,-0.265,B
459967.0,Male,No,27.0,Yes,Entertainment,9.0,Low,3.0,,9.16,-0.508,5.743,-0.872,B
464493.0,Female,Yes,66.0,Yes,Lawyer,6.0,Average,4.0,5.0,3.764,-0.467,2.41,1.395,B
463020.0,Male,Yes,31.0,Yes,Artist,0.0,Average,3.0,1.0,11.474,2.019,4.841,6.474,D
466704.0,Male,Yes,53.0,Yes,Doctor,4.0,Average,2.0,6.0,12.437,10.353,7.929,8.031,C
462950.0,Female,No,29.0,Yes,Doctor,0.0,Low,5.0,3.0,5.996,6.043,5.456,7.749,D
459862.0,Male,Yes,70.0,No,Executive,,High,2.0,6.0,3.986,2.787,4.687,2.96,A
465560.0,Male,Yes,60.0,Yes,Entertainment,1.0,Average,5.0,3.0,4.849,6.874,5.577,0.444,B
465114.0,Female,No,43.0,No,Doctor,4.0,Low,6.0,7.0,5.352,0.167,0.115,-1.345,B
464908.0,Male,Yes,73.0,Yes,Entertainment,5.0,Low,1.0,4.0,7.658,6.136,5.166,2.109,A
459761.0,Female,No,47.0,No,Engineer,,Low,,6.0,7.265,6.096,1.594,4.133,A
464109.0,Male,Yes,47.0,No,Entertainment,0.0,Average,3.0,6.0,15.579,2.826,5.553,11.295,C
463748.0,Male,No,20.0,No,Healthcare,1.0,Low,3.0,6.0,4.14,9.787,2.842,4.863,D
461808.0,Male,Yes,38.0,Yes,Artist,0.0,Low,2.0,7.0,0.503,9.937,0.902,-1.619,B
461716.0,Female,Yes,56.0,Yes,Lawyer,5.0,High,9.0,6.0,12.406,8.382,13.385,18.524,C
466409.0,Male,Yes,51.0,Yes,Artist,0.0,Average,5.0,6.0,6.512,8.27,13.1,-1.695,C
464160.0,Male,Yes,27.0,Yes,Artist,4.0,Average,2.0,6.0,7.921,3.866,1.962,1.656,A
462459.0,Male,No,30.0,Yes,Artist,2.0,Low,2.0,6.0,5.816,7.017,6.087,7.511,A
463347.0,Male,Yes,49.0,Yes,Artist,1.0,average,4.0,2.0,8.501,3.692,6.578,6.847,A
461117.0,Female,No,30.0,Yes,Healthcare,0.0,Low,6.0,3.0,,8.291,2.469,4.01,D
467023.0,Male,Yes,26.0,No,Doctor,9.0,Average,2.0,6.0,8.355,6.095,4.71,4.2,A
462637.0,Female,Yes,58.0,No,Marketing,,average,,4.0,6.803,3.732,8.762,3.936,D
465068.0,Male,Yes,42.0,Yes,Artist,3.0,Average,4.0,6.0,0.117,8.657,9.254,-3.805,B
463731.0,Male,No,23.0,No,Healthcare,0.0,average,,6.0,8.163,3.297,3.283,5.527,D
462239.0,Male,Yes,49.0,Yes,Executive,1.0,High,5.0,5.0,14.718,5.554,19.137,11.306,C
467472.0,Male,Yes,59.0,Yes,Executive,3.0,High,4.0,6.0,-3.647,6.996,2.881,3.336,B
460269.0,Male,No,31.0,Yes,Healthcare,8.0,Low,,7.0,4.399,1.344,6.764,3.942,D
466286.0,Female,Yes,49.0,Yes,Artist,0.0,Average,5.0,2.0,15.965,0.459,10.613,5.887,C
467017.0,Male,No,31.0,Yes,Engineer,,Low,4.0,2.0,4.597,0.725,2.686,0.214,A
463767.0,Male,Yes,32.0,Yes,Artist,9.0,Average,2.0,6.0,12.905,10.772,10.75,14.471,C
466653.0,Male,Yes,41.0,Yes,Entertainment,5.0,average,1.0,6.0,5.634,8.84,3.84,5.206,A
464982.0,Male,Yes,71.0,Yes,Executive,1.0,High,4.0,6.0,0.095,5.889,3.886,1.391,B
465021.0,Male,Yes,62.0,Yes,Entertainment,0.0,Average,3.0,6.0,12.855,10.246,1.413,15.272,C
462513.0,Male,No,26.0,Yes,Artist,,average,4.0,4.0,7.064,3.917,5.899,4.225,A
460079.0,Female,No,41.0,No,Doctor,0.0,Low,1.0,6.0,7.818,2.328,7.4,5.299,A
460092.0,Male,No,41.0,Yes,Doctor,2.0,Low,2.0,6.0,12.61,7.911,4.821,6.666,C
462534.0,Male,No,38.0,Yes,Artist,,average,1.0,6.0,3.003,3.12,6.181,2.124,A
466172.0,Male,Yes,53.0,Yes,Artist,3.0,Average,3.0,6.0,10.92,5.974,21.259,10.002,C
463370.0,Male,Yes,46.0,Yes,Doctor,2.0,Low,4.0,3.0,6.639,5.542,4.196,5.449,A
463030.0,Male,Yes,50.0,Yes,Executive,1.0,High,3.0,6.0,11.763,6.636,10.475,15.788,C
465359.0,Female,Yes,40.0,No,Artist,1.0,Low,1.0,6.0,11.576,10.294,4.353,14.243,C
462504.0,Female,No,49.0,No,Artist,9.0,Low,1.0,1.0,6.306,6.173,11.035,2.851,B
465937.0,Female,No,30.0,Yes,Healthcare,9.0,Low,3.0,,-1.697,-0.126,4.482,5.338,D
460534.0,Male,Yes,36.0,Yes,Artist,0.0,Average,4.0,6.0,2.774,-0.558,6.417,3.21,B
461032.0,Female,Yes,66.0,Yes,Lawyer,0.0,High,3.0,6.0,4.734,14.27,-1.604,6.232,C
463285.0,Male,Yes,31.0,No,Marketing,,Low,4.0,,4.895,5.131,6.761,5.445,D
466773.0,Female,Yes,37.0,Yes,,0.0,Low,,6.0,9.676,9.768,12.99,13.192,C
463568.0,Female,No,26.0,No,Healthcare,1.0,Low,,5.0,5.278,-2.376,5.509,0.133,D
463785.0,Female,No,27.0,No,Healthcare,0.0,average,4.0,4.0,20.275,10.151,-2.046,10.827,C
467127.0,Male,Yes,70.0,No,Lawyer,,Low,1.0,6.0,10.032,3.528,8.22,-2.262,D
467469.0,Male,Yes,43.0,No,Entertainment,,average,3.0,4.0,6.825,4.062,5.405,3.254,D
461358.0,Male,No,42.0,No,Entertainment,1.0,Low,3.0,6.0,8.191,3.404,4.582,5.224,A
464803.0,Male,No,28.0,No,Doctor,1.0,Low,1.0,4.0,6.602,4.944,5.512,4.504,A
460938.0,Male,No,38.0,Yes,Artist,,Low,1.0,6.0,7.806,6.418,3.59,6.5,A
460960.0,Male,Yes,48.0,Yes,Entertainment,6.0,Low,2.0,7.0,-1.019,2.424,0.433,1.146,B
461461.0,Male,Yes,36.0,No,Entertainment,9.0,Average,2.0,6.0,1.458,2.419,5.863,3.569,B
460192.0,Male,Yes,41.0,Yes,,0.0,Low,2.0,7.0,5.783,8.064,12.155,11.043,D
466960.0,Male,Yes,40.0,Yes,Artist,1.0,Low,2.0,6.0,3.461,10.854,5.79,-5.213,B
466674.0,Female,Yes,57.0,Yes,Artist,0.0,High,2.0,6.0,10.963,16.606,5.309,11.125,C
467747.0,Female,Yes,50.0,Yes,Artist,,High,4.0,6.0,8.141,8.143,9.257,16.306,C
460037.0,Female,No,42.0,Yes,Entertainment,5.0,Low,7.0,6.0,4.584,5.211,7.12,0.329,A
461310.0,Male,No,20.0,No,Marketing,,Low,5.0,6.0,8.571,14.247,7.459,15.321,C
460166.0,Female,No,21.0,No,Healthcare,1.0,Low,7.0,2.0,7.64,5.231,7.6,12.96,D
459454.0,Male,Yes,38.0,No,Artist,,Average,2.0,6.0,3.743,3.727,7.53,3.552,A
461403.0,Female,No,27.0,Yes,Healthcare,0.0,average,4.0,6.0,10.25,-1.172,7.605,5.212,D
459129.0,Female,No,26.0,Yes,Marketing,9.0,Low,,3.0,4.922,-2.681,8.341,2.977,D
464453.0,Female,Yes,46.0,Yes,Artist,4.0,High,5.0,6.0,13.44,4.78,13.317,9.534,C
463926.0,Female,No,27.0,No,Engineer,0.0,average,6.0,6.0,13.341,6.139,4.623,0.136,D
462718.0,Female,No,25.0,No,Marketing,8.0,Low,5.0,6.0,6.987,-0.732,4.353,0.642,D
464440.0,Male,Yes,87.0,Yes,,0.0,High,2.0,6.0,4.246,8.672,6.175,6.853,A
467197.0,Male,No,27.0,Yes,Healthcare,1.0,Low,3.0,6.0,13.352,3.814,3.577,3.862,D
465070.0,Female,Yes,48.0,Yes,Marketing,6.0,Low,1.0,6.0,19.589,6.127,12.673,6.49,C
466127.0,Male,Yes,51.0,Yes,Doctor,1.0,Average,,6.0,4.506,2.721,1.698,4.096,A
466941.0,Male,Yes,81.0,Yes,Lawyer,,High,2.0,6.0,7.724,5.345,6.213,-0.502,B
467918.0,Male,Yes,48.0,Yes,Artist,7.0,average,2.0,6.0,13.642,9.109,8.512,8.009,C
462696.0,Male,Yes,52.0,No,Artist,0.0,High,2.0,6.0,5.818,5.345,6.568,4.26,A
464135.0,Female,Yes,68.0,Yes,Lawyer,0.0,High,2.0,6.0,3.289,-1.937,1.418,1.928,B
467586.0,Male,Yes,35.0,Yes,Artist,3.0,average,3.0,6.0,-2.241,-2.034,6.826,0.391,B
460794.0,Female,Yes,39.0,Yes,Homemaker,9.0,Low,1.0,6.0,14.136,5.546,6.71,0.035,D
460155.0,Female,Yes,53.0,Yes,Artist,2.0,High,2.0,2.0,19.729,3.962,2.96,7.364,C
